t4,x4,y4,z4,q1,q2,q3,q4,img
1533558227136,6.356879,0.000002,-6.837867,0.706276,0.034264,-0.034264,-0.706276,img_0_0_1533558228198688000.png
1533558227274,6.418310,0.000002,-6.838045,0.707102,0.002554,-0.002554,-0.707102,img_0_0_1533558228302906900.png
1533558227376,6.465174,0.000002,-6.828251,0.707063,-0.007888,0.007888,-0.707063,img_0_0_1533558228395961500.png
1533558227484,6.512391,0.000002,-6.821065,0.706989,-0.012889,0.012889,-0.706989,img_0_0_1533558228509024500.png
1533558227568,6.546274,0.000002,-6.817488,0.706961,-0.014350,0.014350,-0.706961,img_0_0_1533558228598022100.png
1533558227688,6.589734,0.000002,-6.814319,0.706958,-0.014489,0.014489,-0.706958,img_0_0_1533558228712648500.png
1533558227799,6.624739,0.000002,-6.812652,0.706976,-0.013580,0.013580,-0.706976,img_0_0_1533558228848277700.png
1533558227922,6.658080,0.000002,-6.811685,0.707003,-0.012109,0.012109,-0.707003,img_0_0_1533558228964413400.png
1533558228024,6.681812,0.000002,-6.811373,0.707025,-0.010793,0.010793,-0.707024,img_0_0_1533558229055774200.png
1533558228135,6.704082,0.000003,-6.811409,0.707044,-0.009403,0.009403,-0.707044,img_0_0_1533558229183702000.png
1533558228258,6.724992,0.000003,-6.811800,0.707062,-0.007993,0.007993,-0.707062,img_0_0_1533558229292755600.png
1533558228381,6.742519,0.000003,-6.812471,0.707075,-0.006750,0.006750,-0.707075,img_0_0_1533558229411796800.png
1533558228474,6.753848,0.000003,-6.813121,0.707082,-0.005924,0.005924,-0.707082,img_0_0_1533558229514538500.png
1533558228582,6.765221,0.000003,-6.813987,0.707089,-0.005080,0.005080,-0.707088,img_0_0_1533558229623093400.png
1533558228654,6.771867,0.000003,-6.814614,0.707092,-0.004581,0.004581,-0.707092,img_0_0_1533558229703519800.png
1533558228801,6.783449,0.000003,-6.815974,0.707097,-0.003704,0.003704,-0.707097,img_0_0_1533558229826587200.png
1533558228861,6.787508,0.000003,-6.816546,0.707099,-0.003396,0.003395,-0.707099,img_0_0_1533558229924889800.png
