timestamp,remote_timestamp,observed_offset,estimated_offset,round_trip_time
186016602,1567042764858433,-1567042578844508,-1567042578844387,5271
186120724,1567042764961625,-1567042578844596,-1567042578844386,7362
186217345,1567042765058997,-1567042578844171,-1567042578844384,5016
186319736,1567042765161549,-1567042578844743,-1567042578844384,5839
186417726,1567042765258992,-1567042578843964,-1567042578844381,5375
186521747,1567042765361679,-1567042578843741,-1567042578844378,7585
186617368,1567042765460675,-1567042578844874,-1567042578844378,3112
186718133,1567042765560812,-1567042578845838,-1567042578844381,6290
186819765,1567042765660780,-1567042578843732,-1567042578844378,5404
186921173,1567042765761369,-1567042578843912,-1567042578844375,7410
187015750,1567042765858717,-1567042578844801,-1567042578844375,3649
187117699,1567042765958955,-1567042578844490,-1567042578844374,6449
187221700,1567042766061821,-1567042578843501,-1567042578844370,6738
187321712,1567042766161589,-1567042578843814,-1567042578844368,7849
187419717,1567042766260746,-1567042578843762,-1567042578844365,5444
187521769,1567042766361605,-1567042578843761,-1567042578844362,7818
187617338,1567042766458832,-1567042578844063,-1567042578844360,5117
187721832,1567042766562156,-1567042578844077,-1567042578844358,7478
187815170,1567042766657011,-1567042578843871,-1567042578844355,4031
187919744,1567042766760020,-1567042578844392,-1567042578844354,8210
188018760,1567042766859292,-1567042578843827,-1567042578844351,6568
188120754,1567042766960792,-1567042578844102,-1567042578844349,8107
188219734,1567042767059992,-1567042578844020,-1567042578844347,7502
188320706,1567042767160832,-1567042578844133,-1567042578844345,7991
188414612,1567042767256336,-1567042578843806,-1567042578844342,4143
188518566,1567042767358284,-1567042578843387,-1567042578844338,7316
188614805,1567042767457264,-1567042578844589,-1567042578844338,4237
188720751,1567042767560805,-1567042578844779,-1567042578844338,9428
188815997,1567042767656339,-1567042578843121,-1567042578844333,5537
188920986,1567042767760835,-1567042578844156,-1567042578844331,8590
189015863,1567042767858385,-1567042578844784,-1567042578844331,4503
189117792,1567042767960055,-1567042578845268,-1567042578844333,5973
189219052,1567042768059756,-1567042578843677,-1567042578844329,5924
189320700,1567042768161501,-1567042578844440,-1567042578844328,7256
189416741,1567042768259655,-1567042578844787,-1567042578844328,3725
189520758,1567042768360803,-1567042578844161,-1567042578844327,8208
189618972,1567042768459062,-1567042578843847,-1567042578844324,7488
189723083,1567042768563449,-1567042578843860,-1567042578844321,6966
189821706,1567042768661767,-1567042578843125,-1567042578844316,6107
189919215,1567042768761464,-1567042578845137,-1567042578844317,5755
190019733,1567042768860173,-1567042578843527,-1567042578844314,6153
190119825,1567042768961799,-1567042578844167,-1567042578844312,4268
190219815,1567042769059905,-1567042578843445,-1567042578844308,6599
190320705,1567042769161376,-1567042578844658,-1567042578844308,7952
190416050,1567042769258840,-1567042578844669,-1567042578844307,3736
190515872,1567042769359161,-1567042578844849,-1567042578844308,3096
190617709,1567042769458452,-1567042578843500,-1567042578844304,5486
190720103,1567042769562400,-1567042578845596,-1567042578844306,6575
190816005,1567042769659111,-1567042578845082,-1567042578844307,3931
190917824,1567042769759180,-1567042578843724,-1567042578844304,4706
191017791,1567042769857072,-1567042578842179,-1567042578844297,5763
191120709,1567042769960780,-1567042578844024,-1567042578844294,7874
191218702,1567042770059788,-1567042578844311,-1567042578844293,6429
191319949,1567042770160591,-1567042578844141,-1567042578844291,6976
191419940,1567042770259855,-1567042578843294,-1567042578844287,6735
191518696,1567042770359848,-1567042578844708,-1567042578844287,7091
191620752,1567042770459942,-1567042578843020,-1567042578844282,7633
191720699,1567042770562398,-1567042578845345,-1567042578844284,7271
191816760,1567042770659947,-1567042578845029,-1567042578844285,3661
191920799,1567042770759776,-1567042578843642,-1567042578844282,9309
192018698,1567042770859846,-1567042578843960,-1567042578844280,5601
192122699,1567042770962374,-1567042578845300,-1567042578844280,11244
192216954,1567042771060513,-1567042578845545,-1567042578844283,3950
192318745,1567042771160457,-1567042578845364,-1567042578844285,7282
192420980,1567042771259885,-1567042578842910,-1567042578844280,7575
192518761,1567042771361592,-1567042578845505,-1567042578844282,5325
192619755,1567042771460390,-1567042578843586,-1567042578844279,5881
192721710,1567042771562434,-1567042578844380,-1567042578844278,7284
192817756,1567042771660473,-1567042578844661,-1567042578844278,3869
192919831,1567042771760574,-1567042578844508,-1567042578844278,7506
193015926,1567042771856875,-1567042578843373,-1567042578844274,4825
193121806,1567042771961433,-1567042578843453,-1567042578844270,7628
193217751,1567042772060203,-1567042578844489,-1567042578844269,4043
193317750,1567042772160227,-1567042578845180,-1567042578844271,5374
193419714,1567042772260216,-1567042578843494,-1567042578844267,5962
193521797,1567042772361890,-1567042578844082,-1567042578844266,7929
193617705,1567042772458575,-1567042578844002,-1567042578844264,6243
193723047,1567042772563194,-1567042578844463,-1567042578844263,8049
193817735,1567042772660297,-1567042578844557,-1567042578844263,3968
193919747,1567042772759996,-1567042578844344,-1567042578844262,8169
194014229,1567042772856598,-1567042578844011,-1567042578844260,3263
194120716,1567042772960787,-1567042578844270,-1567042578844259,8377
194214804,1567042773057095,-1567042578844228,-1567042578844257,3846
194318829,1567042773160836,-1567042578845251,-1567042578844259,6467
194418722,1567042773259235,-1567042578843791,-1567042578844256,6530
194520708,1567042773360742,-1567042578844213,-1567042578844255,8336
194615940,1567042773458943,-1567042578845289,-1567042578844257,4551
194722669,1567042773562349,-1567042578844970,-1567042578844257,10572
194815894,1567042773658330,-1567042578844616,-1567042578844257,4336
194917963,1567042773757811,-1567042578843451,-1567042578844253,7184
195018679,1567042773858616,-1567042578843511,-1567042578844249,7112
195119735,1567042773959934,-1567042578844321,-1567042578844248,8220
195219729,1567042774059973,-1567042578844001,-1567042578844246,7492
195317730,1567042774159994,-1567042578845097,-1567042578844248,5645
195416754,1567042774259593,-1567042578844704,-1567042578844248,3709
195519087,1567042774360819,-1567042578844703,-1567042578844248,5918
195616731,1567042774459438,-1567042578844918,-1567042578844248,4401
195723286,1567042774562893,-1567042578843167,-1567042578844244,7101
195816729,1567042774659105,-1567042578844549,-1567042578844244,4327
195919748,1567042774760011,-1567042578844218,-1567042578844242,7888
196019835,1567042774859478,-1567042578843375,-1567042578844239,7442
196121763,1567042774962937,-1567042578844414,-1567042578844238,6457
196219227,1567042775059476,-1567042578843875,-1567042578844236,7231
196320700,1567042775160727,-1567042578844216,-1567042578844234,8355
196416729,1567042775259107,-1567042578844677,-1567042578844234,4578
196520710,1567042775361361,-1567042578844416,-1567042578844234,7509
196615849,1567042775459490,-1567042578845282,-1567042578844235,3262
196719968,1567042775563125,-1567042578846696,-1567042578844241,7054
196818731,1567042775658726,-1567042578843247,-1567042578844237,6480
196916129,1567042775759077,-1567042578844944,-1567042578844238,3970
197016715,1567042775857274,-1567042578842836,-1567042578844232,4527
197118738,1567042775960767,-1567042578845244,-1567042578844234,6406
197220310,1567042776059832,-1567042578843358,-1567042578844230,7651
197318750,1567042776158637,-1567042578843195,-1567042578844226,6595
197414800,1567042776257462,-1567042578843950,-1567042578844223,2554
197517723,1567042776358587,-1567042578843665,-1567042578844220,5574
197617770,1567042776457279,-1567042578842266,-1567042578844213,5490
197719975,1567042776563192,-1567042578846535,-1567042578844219,6615
197820145,1567042776659330,-1567042578843094,-1567042578844214,7797
197918729,1567042776761425,-1567042578845415,-1567042578844216,5417
198021024,1567042776860197,-1567042578843124,-1567042578844211,7881
198120704,1567042776961246,-1567042578844232,-1567042578844210,7359
198217007,1567042777060703,-1567042578845332,-1567042578844212,3248
198320779,1567042777161470,-1567042578844514,-1567042578844212,7620
198420782,1567042777260436,-1567042578843282,-1567042578844207,7233
198520733,1567042777361472,-1567042578844336,-1567042578844207,7170
198620843,1567042777460499,-1567042578843177,-1567042578844202,7020
198722703,1567042777563981,-1567042578845832,-1567042578844206,9085
198818742,1567042777660335,-1567042578844133,-1567042578844205,5058
198915820,1567042777758105,-1567042578844556,-1567042578844205,4423
199019723,1567042777860295,-1567042578843514,-1567042578844202,5860
199119719,1567042777959899,-1567042578844339,-1567042578844201,8296
199219768,1567042778060215,-1567042578843423,-1567042578844197,5931
199317883,1567042778161246,-1567042578845392,-1567042578844200,4037
199417625,1567042778260478,-1567042578844441,-1567042578844199,3152
199519743,1567042778361274,-1567042578844527,-1567042578844199,5970
199621483,1567042778461238,-1567042578843293,-1567042578844195,7055
199719742,1567042778561962,-1567042578845152,-1567042578844197,5842
199817476,1567042778661136,-1567042578845257,-1567042578844199,3172
199919733,1567042778758962,-1567042578843383,-1567042578844196,8286
200018706,1567042778858617,-1567042578843188,-1567042578844191,6530
200117702,1567042778958154,-1567042578843614,-1567042578844188,6303
200218706,1567042779058779,-1567042578843287,-1567042578844184,6407
200317759,1567042779158175,-1567042578843684,-1567042578844182,6507
200418708,1567042779259249,-1567042578843785,-1567042578844179,6467
200516703,1567042779357929,-1567042578843973,-1567042578844177,5473
200615916,1567042779459549,-1567042578845076,-1567042578844179,2864
200722758,1567042779563064,-1567042578845287,-1567042578844181,9935
200816746,1567042779658354,-1567042578844293,-1567042578844180,5346
200920792,1567042779760658,-1567042578843950,-1567042578844178,8137
201014818,1567042779857500,-1567042578844916,-1567042578844179,4146
201120741,1567042779960539,-1567042578844131,-1567042578844178,8645
201216733,1567042780058769,-1567042578844728,-1567042578844178,5362
201316748,1567042780157698,-1567042578843774,-1567042578844176,5626
201419834,1567042780259615,-1567042578843164,-1567042578844172,6742
201520762,1567042780360682,-1567042578844120,-1567042578844170,8379
201619740,1567042780459538,-1567042578843155,-1567042578844166,6692
201722921,1567042780563096,-1567042578845463,-1567042578844166,10569
201819121,1567042780659616,-1567042578843499,-1567042578844163,5986
201920700,1567042780761284,-1567042578844257,-1567042578844162,7326
202017880,1567042780859538,-1567042578844061,-1567042578844160,4783
202119853,1567042780959871,-1567042578843936,-1567042578844158,7815
202218967,1567042781059107,-1567042578843906,-1567042578844156,7510
202319277,1567042781161198,-1567042578844913,-1567042578844157,5962
202423994,1567042781263634,-1567042578843654,-1567042578844154,8004
202520791,1567042781360629,-1567042578844097,-1567042578844153,8484
202619942,1567042781459634,-1567042578843080,-1567042578844148,6752
202723171,1567042781564593,-1567042578845098,-1567042578844150,7331
202818755,1567042781659598,-1567042578843737,-1567042578844147,5767
202921068,1567042781760632,-1567042578843739,-1567042578844145,8315
203019925,1567042781859585,-1567042578843363,-1567042578844141,7384
203115842,1567042781958759,-1567042578844675,-1567042578844141,3495
203219872,1567042782059739,-1567042578843689,-1567042578844139,7623
203316911,1567042782158764,-1567042578843802,-1567042578844136,3864
203416762,1567042782257336,-1567042578842902,-1567042578844131,4629
203515978,1567042782358847,-1567042578844552,-1567042578844131,3345
203616206,1567042782456796,-1567042578842710,-1567042578844126,4218
203720708,1567042782561469,-1567042578844695,-1567042578844126,7846
203816330,1567042782657387,-1567042578843199,-1567042578844122,4262
203920730,1567042782760609,-1567042578843820,-1567042578844120,7850
204019913,1567042782859794,-1567042578843703,-1567042578844117,7622
204118726,1567042782959661,-1567042578844513,-1567042578844117,7132
204220779,1567042783060717,-1567042578843771,-1567042578844115,7636
204316983,1567042783159712,-1567042578844696,-1567042578844116,3910
204418703,1567042783259867,-1567042578844008,-1567042578844114,5667
204522706,1567042783362022,-1567042578843774,-1567042578844112,8894
204620819,1567042783459753,-1567042578842786,-1567042578844107,7672
204721010,1567042783560633,-1567042578844364,-1567042578844106,9460
204816999,1567042783659692,-1567042578844693,-1567042578844107,3976
204918778,1567042783759651,-1567042578843686,-1567042578844104,5602
205020509,1567042783859752,-1567042578843051,-1567042578844100,7387
205118730,1567042783961416,-1567042578845242,-1567042578844102,5089
205219745,1567042784058588,-1567042578843075,-1567042578844098,8443
205319848,1567042784159830,-1567042578843796,-1567042578844096,7607
205419914,1567042784261725,-1567042578844805,-1567042578844097,5967
205518236,1567042784361655,-1567042578845327,-1567042578844099,3784
205621737,1567042784460211,-1567042578842542,-1567042578844094,8104
205723742,1567042784563599,-1567042578844190,-1567042578844093,8645
205819718,1567042784660104,-1567042578843328,-1567042578844089,5863
205921520,1567042784762792,-1567042578844747,-1567042578844090,6928
206015092,1567042784858495,-1567042578844897,-1567042578844091,2967
206122708,1567042784961524,-1567042578843041,-1567042578844087,8423
206219721,1567042785059502,-1567042578843952,-1567042578844085,8318
206319769,1567042785159792,-1567042578843810,-1567042578844083,7550
206419711,1567042785258468,-1567042578842587,-1567042578844077,7639
206517336,1567042785360308,-1567042578844526,-1567042578844077,3087
206619714,1567042785460134,-1567042578843371,-1567042578844074,5881
206720779,1567042785563009,-1567042578846175,-1567042578844079,7867
206818802,1567042785659086,-1567042578843610,-1567042578844076,6608
206918738,1567042785760593,-1567042578844674,-1567042578844076,5616
207015738,1567042785856330,-1567042578843200,-1567042578844072,5195
207120709,1567042785960561,-1567042578843691,-1567042578844070,7656
207216705,1567042786056851,-1567042578843201,-1567042578844066,6090
207314516,1567042786157551,-1567042578844948,-1567042578844067,3802
207415854,1567042786256338,-1567042578843084,-1567042578844063,5168
207516725,1567042786357714,-1567042578843998,-1567042578844061,5995
207615737,1567042786456317,-1567042578843136,-1567042578844057,5087
207720729,1567042786563037,-1567042578846162,-1567042578844062,7686
207819434,1567042786659177,-1567042578843340,-1567042578844059,7171
207920746,1567042786761278,-1567042578844189,-1567042578844058,7290
208019739,1567042786860447,-1567042578843011,-1567042578844053,4585
208120732,1567042786960570,-1567042578843635,-1567042578844051,7572
208216737,1567042787059018,-1567042578844883,-1567042578844052,5183
208320705,1567042787160565,-1567042578843661,-1567042578844050,7581
208419493,1567042787259144,-1567042578843341,-1567042578844046,7358
208519739,1567042787359595,-1567042578843966,-1567042578844045,8192
208615875,1567042787459400,-1567042578845328,-1567042578844047,3584
208723275,1567042787562956,-1567042578844892,-1567042578844047,10414
208819740,1567042787659525,-1567042578843102,-1567042578844043,6610
208919734,1567042787759882,-1567042578844263,-1567042578844042,8209
209021701,1567042787860444,-1567042578841931,-1567042578844034,6354
209120711,1567042787960539,-1567042578843617,-1567042578844032,7546
209217729,1567042788059932,-1567042578844786,-1567042578844032,5145
209316230,1567042788158266,-1567042578843974,-1567042578844031,3852
209416756,1567042788256976,-1567042578842510,-1567042578844025,4550
209519734,1567042788360022,-1567042578843692,-1567042578844022,6785
209617701,1567042788458874,-1567042578843919,-1567042578844021,5471
209719887,1567042788562955,-1567042578846542,-1567042578844027,6919
209817720,1567042788657885,-1567042578842901,-1567042578844022,5444
209917770,1567042788757994,-1567042578843048,-1567042578844018,5620
210015913,1567042788857147,-1567042578843568,-1567042578844015,2474
210117723,1567042788958157,-1567042578843170,-1567042578844011,5444
210217740,1567042789059928,-1567042578844683,-1567042578844012,4968
210318703,1567042789160215,-1567042578844767,-1567042578844013,6488
210418729,1567042789258785,-1567042578843703,-1567042578844010,7274
210520710,1567042789360864,-1567042578843756,-1567042578844008,7178
210618747,1567042789459920,-1567042578844018,-1567042578844006,5668
210724678,1567042789563717,-1567042578844505,-1567042578844006,10925
210816386,1567042789658010,-1567042578844181,-1567042578844005,5093
210920721,1567042789761059,-1567042578844154,-1567042578844004,7606
211018812,1567042789860180,-1567042578844056,-1567042578844003,5353
211121715,1567042789961644,-1567042578844067,-1567042578844002,8248
211218729,1567042790058852,-1567042578843824,-1567042578844000,7380
211321697,1567042790161788,-1567042578844411,-1567042578844000,8619
211417317,1567042790258494,-1567042578843761,-1567042578843997,5147
211517911,1567042790361070,-1567042578845006,-1567042578843999,3671
211617414,1567042790460370,-1567042578844552,-1567042578843999,3086
211721781,1567042790561898,-1567042578843875,-1567042578843997,7486
211817363,1567042790660251,-1567042578844585,-1567042578843997,3373
211917753,1567042790761196,-1567042578845425,-1567042578844000,3943
212017194,1567042790860224,-1567042578844440,-1567042578844000,2799
212119740,1567042790961190,-1567042578844398,-1567042578844000,5877
212218700,1567042791058386,-1567042578843010,-1567042578843996,6626
212321716,1567042791161293,-1567042578843522,-1567042578843993,7859
212419982,1567042791261009,-1567042578843962,-1567042578843992,5427
212519749,1567042791359791,-1567042578844161,-1567042578843991,8216
212621462,1567042791461001,-1567042578842997,-1567042578843987,6895
212718292,1567042791560518,-1567042578845609,-1567042578843990,6745
212819735,1567042791659998,-1567042578842985,-1567042578843986,5423
212920715,1567042791760591,-1567042578843833,-1567042578843984,7892
213018708,1567042791858902,-1567042578843030,-1567042578843980,5651
213114360,1567042791957639,-1567042578844985,-1567042578843981,3385
213219808,1567042792059730,-1567042578843694,-1567042578843979,7462
213318332,1567042792157480,-1567042578842990,-1567042578843975,7660
213416769,1567042792258873,-1567042578844427,-1567042578843975,4624
213518313,1567042792357950,-1567042578843155,-1567042578843971,7016
213616706,1567042792456698,-1567042578842755,-1567042578843965,5504
213718774,1567042792560615,-1567042578845670,-1567042578843969,7635
213815752,1567042792656281,-1567042578843104,-1567042578843965,5121
213918428,1567042792759653,-1567042578844674,-1567042578843965,6874
214019876,1567042792859457,-1567042578842966,-1567042578843961,6748
214121754,1567042792960452,-1567042578843023,-1567042578843956,8628
214215242,1567042793058685,-1567042578845296,-1567042578843959,3684
214319840,1567042793161593,-1567042578845710,-1567042578843963,7888
214418768,1567042793259391,-1567042578843490,-1567042578843960,5713
214519744,1567042793359867,-1567042578843995,-1567042578843958,7719
214619730,1567042793459401,-1567042578842994,-1567042578843954,6625
214724008,1567042793564348,-1567042578844471,-1567042578843954,8234
214819732,1567042793659503,-1567042578843478,-1567042578843951,7393
214920752,1567042793761030,-1567042578844332,-1567042578843951,8087
215019754,1567042793859995,-1567042578843533,-1567042578843948,6562
215119729,1567042793960895,-1567042578844882,-1567042578843950,7410
215220139,1567042794060174,-1567042578843368,-1567042578843946,6643
215315709,1567042794158917,-1567042578844717,-1567042578843947,2783
215416722,1567042794256786,-1567042578842381,-1567042578843941,4606
215518762,1567042794360527,-1567042578844750,-1567042578843942,5947
215619764,1567042794459656,-1567042578843477,-1567042578843940,7149
215718749,1567042794561270,-1567042578845390,-1567042578843943,5714
215817721,1567042794657525,-1567042578842679,-1567042578843937,5723
215920704,1567042794760741,-1567042578843815,-1567042578843936,7534
216019899,1567042794859838,-1567042578843326,-1567042578843932,6753
216120130,1567042794959054,-1567042578842528,-1567042578843927,7184
216217720,1567042795057801,-1567042578842925,-1567042578843922,5660
216320705,1567042795161281,-1567042578844445,-1567042578843922,7717
216419747,1567042795259470,-1567042578843041,-1567042578843918,6605
216520873,1567042795361943,-1567042578844697,-1567042578843919,7233
216620738,1567042795460521,-1567042578843394,-1567042578843916,7201
216722705,1567042795563144,-1567042578844943,-1567042578843917,8986
216820349,1567042795660373,-1567042578843627,-1567042578843915,7184
216920680,1567042795759901,-1567042578843823,-1567042578843913,9183
217016887,1567042795860195,-1567042578845208,-1567042578843915,3778
217122711,1567042795962114,-1567042578843769,-1567042578843913,8705
217218737,1567042796060720,-1567042578844603,-1567042578843914,5219
217318782,1567042796159892,-1567042578844768,-1567042578843915,7293
217417019,1567042796260185,-1567042578845097,-1567042578843917,3841
217523719,1567042796363692,-1567042578844684,-1567042578843918,9400
217618114,1567042796460363,-1567042578844413,-1567042578843918,4090
217722731,1567042796562874,-1567042578844221,-1567042578843917,8134
217819705,1567042796660612,-1567042578843786,-1567042578843916,5737
217921708,1567042796761285,-1567042578843366,-1567042578843913,7558
218015843,1567042796856594,-1567042578843128,-1567042578843909,4723
218121828,1567042796962104,-1567042578843969,-1567042578843908,7365
218217589,1567042797060310,-1567042578844614,-1567042578843908,3764
218319858,1567042797161987,-1567042578844881,-1567042578843910,5483
218417565,1567042797260221,-1567042578844499,-1567042578843910,3664
218521711,1567042797362041,-1567042578843963,-1567042578843909,7241
218619705,1567042797460386,-1567042578843430,-1567042578843906,5477
218722750,1567042797562879,-1567042578844240,-1567042578843906,8201
218815768,1567042797656567,-1567042578843082,-1567042578843902,4543
218922382,1567042797762143,-1567042578843763,-1567042578843901,7982
219014817,1567042797856288,-1567042578843488,-1567042578843898,4006
219114529,1567042797957884,-1567042578845004,-1567042578843900,3277
219216755,1567042798056714,-1567042578842983,-1567042578843896,6027
219318768,1567042798160568,-1567042578843893,-1567042578843895,4163
219418717,1567042798258595,-1567042578843538,-1567042578843892,7299
219518346,1567042798361345,-1567042578844461,-1567042578843892,2902
219618458,1567042798459771,-1567042578844222,-1567042578843892,5796
219722770,1567042798562873,-1567042578843886,-1567042578843891,7542
219814353,1567042798656055,-1567042578843621,-1567042578843889,3811
219920764,1567042798760744,-1567042578844065,-1567042578843888,8148
220016706,1567042798856199,-1567042578842500,-1567042578843882,5990
220121739,1567042798961466,-1567042578843793,-1567042578843881,8111
220219731,1567042799059299,-1567042578843555,-1567042578843878,7953
220320699,1567042799160713,-1567042578844062,-1567042578843877,8074
220417729,1567042799259847,-1567042578844410,-1567042578843877,4562
220519736,1567042799359941,-1567042578844299,-1567042578843877,8166
220617761,1567042799459563,-1567042578844923,-1567042578843878,6220
220719148,1567042799562274,-1567042578846634,-1567042578843885,6994
220819743,1567042799660242,-1567042578843572,-1567042578843883,6123
220916733,1567042799760112,-1567042578845721,-1567042578843887,4663
221019753,1567042799859465,-1567042578843286,-1567042578843884,7121
221119867,1567042799960179,-1567042578844250,-1567042578843884,7852
221219744,1567042800059384,-1567042578843546,-1567042578843882,7790
221320705,1567042800160403,-1567042578843783,-1567042578843880,8146
221417705,1567042800256975,-1567042578841980,-1567042578843873,5398
221517809,1567042800357903,-1567042578842923,-1567042578843869,5605
221617722,1567042800457245,-1567042578842292,-1567042578843863,5515
221719972,1567042800562826,-1567042578846368,-1567042578843869,7005
221817736,1567042800659546,-1567042578844407,-1567042578843870,5173
221916046,1567042800757972,-1567042578843822,-1567042578843869,3770
222017770,1567042800857619,-1567042578842627,-1567042578843864,5532
222117732,1567042800959793,-1567042578844767,-1567042578843865,5388
222217708,1567042801057676,-1567042578842750,-1567042578843861,5540
222320701,1567042801160729,-1567042578844195,-1567042578843861,8312
222416733,1567042801257098,-1567042578842626,-1567042578843856,4491
222520718,1567042801361034,-1567042578843911,-1567042578843855,7164
222620747,1567042801460682,-1567042578843545,-1567042578843853,7199
222722797,1567042801564368,-1567042578846098,-1567042578843858,9009
222820789,1567042801660531,-1567042578843381,-1567042578843856,7247
222920727,1567042801761392,-1567042578844265,-1567042578843856,7178
223018696,1567042801860313,-1567042578844375,-1567042578843856,5495
223121707,1567042801961740,-1567042578844089,-1567042578843856,8084
223220749,1567042802060805,-1567042578843755,-1567042578843854,7376
223321715,1567042802161523,-1567042578843933,-1567042578843853,8223
223420924,1567042802260600,-1567042578843302,-1567042578843850,7229
223517739,1567042802359776,-1567042578845061,-1567042578843853,6027
223621557,1567042802460719,-1567042578842882,-1567042578843849,7412
223718216,1567042802560371,-1567042578845411,-1567042578843852,6394
223817364,1567042802660586,-1567042578844841,-1567042578843854,3216
223919806,1567042802761516,-1567042578844661,-1567042578843855,5821
224019711,1567042802860606,-1567042578843766,-1567042578843854,5718
224121182,1567042802961633,-1567042578843981,-1567042578843853,7036
224218738,1567042803060707,-1567042578844279,-1567042578843853,4597
224321794,1567042803161599,-1567042578843760,-1567042578843852,7865
224421540,1567042803260806,-1567042578842920,-1567042578843848,7287
224521715,1567042803361392,-1567042578843618,-1567042578843846,7855
224617552,1567042803460689,-1567042578844811,-1567042578843847,3326
224722698,1567042803562587,-1567042578844083,-1567042578843847,8364
224818792,1567042803658745,-1567042578843214,-1567042578843844,6491
224919713,1567042803759693,-1567042578843991,-1567042578843843,8001
225016762,1567042803856405,-1567042578842493,-1567042578843838,5676
225119855,1567042803960132,-1567042578844245,-1567042578843838,7915
225214418,1567042804056948,-1567042578844170,-1567042578843838,3258
225318499,1567042804160995,-1567042578845499,-1567042578843841,5985
225419737,1567042804259595,-1567042578843453,-1567042578843839,7166
225520709,1567042804360621,-1567042578844092,-1567042578843838,8332
225619733,1567042804459382,-1567042578843419,-1567042578843836,7516
225723861,1567042804563538,-1567042578845058,-1567042578843836,10757
225819826,1567042804659338,-1567042578843318,-1567042578843833,7591
225919830,1567042804759807,-1567042578844146,-1567042578843833,8314
226014651,1567042804855914,-1567042578843304,-1567042578843830,4058
226119846,1567042804959955,-1567042578844058,-1567042578843830,7876
226216903,1567042805059081,-1567042578844912,-1567042578843832,5447
226317821,1567042805159992,-1567042578845049,-1567042578843834,5732
226420714,1567042805260816,-1567042578842755,-1567042578843830,5283
226520792,1567042805360639,-1567042578844075,-1567042578843829,8424
226617728,1567042805459977,-1567042578844398,-1567042578843830,4277
226719883,1567042805563204,-1567042578846767,-1567042578843837,6870
226819746,1567042805659441,-1567042578843425,-1567042578843835,7438
226920698,1567042805760820,-1567042578844104,-1567042578843834,7943
227019074,1567042805860749,-1567042578843284,-1567042578843831,3197
227118760,1567042805958256,-1567042578842600,-1567042578843826,6187
227219863,1567042806059869,-1567042578843805,-1567042578843825,7577
227317816,1567042806159878,-1567042578844647,-1567042578843826,5148
227416501,1567042806259163,-1567042578844934,-1567042578843828,4308
227520011,1567042806359950,-1567042578843618,-1567042578843826,7337
227618703,1567042806459443,-1567042578843981,-1567042578843825,6460
227721703,1567042806561911,-1567042578844648,-1567042578843827,8856
227816114,1567042806656545,-1567042578843134,-1567042578843823,2807
227920716,1567042806760883,-1567042578844132,-1567042578843823,7908
228019903,1567042806859435,-1567042578843236,-1567042578843820,7384
228121756,1567042806961057,-1567042578843840,-1567042578843819,9057
228217772,1567042807057700,-1567042578842782,-1567042578843814,5674
228319910,1567042807159770,-1567042578843637,-1567042578843813,7533
228417789,1567042807259538,-1567042578844486,-1567042578843813,5442
228520833,1567042807359787,-1567042578843108,-1567042578843810,8286
228617040,1567042807460122,-1567042578845075,-1567042578843812,3964
228724619,1567042807564232,-1567042578844794,-1567042578843812,10357
228816888,1567042807660064,-1567042578845115,-1567042578843815,3856
228922713,1567042807761763,-1567042578843592,-1567042578843813,9062
229016968,1567042807859949,-1567042578844969,-1567042578843815,3953
229122701,1567042807961631,-1567042578843516,-1567042578843813,9148
229220703,1567042808060406,-1567042578843390,-1567042578843810,7355
229320700,1567042808160905,-1567042578844773,-1567042578843812,9115
229417035,1567042808260181,-1567042578845128,-1567042578843815,3942
229521753,1567042808361817,-1567042578843692,-1567042578843813,7235
229617552,1567042808460683,-1567042578845032,-1567042578843815,3781
229722706,1567042808562745,-1567042578844107,-1567042578843815,8115
229819710,1567042808660193,-1567042578843444,-1567042578843812,5900
229921560,1567042808762583,-1567042578844505,-1567042578843813,6944
230017562,1567042808860114,-1567042578844511,-1567042578843814,3896
230119750,1567042808961898,-1567042578844886,-1567042578843816,5452
230217744,1567042809060208,-1567042578844365,-1567042578843816,3781
230321703,1567042809161175,-1567042578843334,-1567042578843813,7703
230417685,1567042809259859,-1567042578844112,-1567042578843813,3855
230517336,1567042809360110,-1567042578845268,-1567042578843816,4966
230619719,1567042809459798,-1567042578843056,-1567042578843812,5932
230721626,1567042809562713,-1567042578844423,-1567042578843813,6651
230819717,1567042809660217,-1567042578843480,-1567042578843810,5940
230918761,1567042809760735,-1567042578845052,-1567042578843813,6134
231019060,1567042809858603,-1567042578843301,-1567042578843810,7493
231118111,1567042809957408,-1567042578842865,-1567042578843806,6903
231213995,1567042810056943,-1567042578844325,-1567042578843806,2733
231319905,1567042810159921,-1567042578844131,-1567042578843806,7926
231418730,1567042810258460,-1567042578843370,-1567042578843803,7259
231514326,1567042810357165,-1567042578844696,-1567042578843804,3692
231616711,1567042810456340,-1567042578842436,-1567042578843799,5592
231719870,1567042810562229,-1567042578846122,-1567042578843804,7502
231816737,1567042810656120,-1567042578842396,-1567042578843799,6005
231915369,1567042810757075,-1567042578844113,-1567042578843798,4791
232015837,1567042810856138,-1567042578842861,-1567042578843794,5088
232123735,1567042810963455,-1567042578843629,-1567042578843792,7796
232217790,1567042811059935,-1567042578844905,-1567042578843794,5487
232320931,1567042811160618,-1567042578843975,-1567042578843794,8548
232419213,1567042811258885,-1567042578842932,-1567042578843790,6496
