timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z
98555879,0,0,0,0.000952398,0.000495732,-0.000384179
98591718,0,0,0,0.000953049,0.000379639,-0.000478767
98623892,0,0,0,0.00096531,0.000396306,-0.000472821
98657682,0,0,0,0.001057294,0.00039565,-0.000486073
98689759,0,0,0,0.000999667,0.000412503,-0.000406694
98723287,0,0,0,0.000989302,0.000382742,-0.0003674
98758738,0,0,0,0.000965353,0.000394381,-0.000399825
98792737,0,0,0,0.000965007,0.000419033,-0.000461778
98823952,0,0,0,0.000926971,0.00039564,-0.000454987
98857738,0,0,0,0.000947423,0.000372406,-0.000465301
98889835,0,0,0,0.000938425,0.000403659,-0.000425886
98923211,0,0,0,0.000945408,0.000414266,-0.000455637
98957691,0,0,0,0.000951869,0.000429918,-0.000376837
98989743,0,0,0,0.000972,0.000370914,-0.000474961
99028803,0,0,0,0.000957561,0.000402395,-0.000435892
99055110,0,0,0,0.000935853,0.000398149,-0.000423932
99089856,0,0,0,0.000946548,0.000392431,-0.000468128
99123828,0,0,0,0.000945093,0.000400173,-0.000449274
99155873,0,0,0,0.000942571,0.000407801,-0.000454229
99191121,0,0,0,0.000965849,0.000426181,-0.000431784
99225763,0,0,0,0.001021791,0.000395513,-0.000405914
99257713,0,0,0,0.001100335,0.000390402,-0.000406655
99289739,0,0,0,0.000992519,0.000430663,-0.000388267
99323089,0,0,0,0.001004946,0.000435432,-0.000380179
99357773,0,0,0,0.001007679,0.000451209,-0.000354313
99389745,0,0,0,0.00102015,0.000393694,-0.000396575
99423191,0,0,0,0.00105229,0.000389713,-0.000366664
99456794,0,0,0,0.000980234,0.00042687,-0.000378366
99491739,0,0,0,0.000990313,0.000390278,-0.000400009
99523249,0,0,0,0.000996796,0.000370698,-0.000386585
99557683,0,0,0,0.000967203,0.000423227,-0.000340778
99591869,0,0,0,0.000963055,0.000419541,-0.000348534
99622947,0,0,0,0.000962416,0.000433336,-0.00030514
99657696,0,0,0,0.001022834,0.00040164,-0.000432415
99691580,0,0,0,0.001092447,0.000393695,-0.000391355
99724015,0,0,0,0.00091158,0.00046791,-0.000261753
99767707,0,0,0,0.001014872,0.000394912,-0.000411347
99790796,0,0,0,0.001010553,0.00039822,-0.000402312
99823852,0,0,0,0.001114087,0.000403689,-0.000386845
99855920,0,0,0,0.00098011,0.00042314,-0.000355928
99889835,0,0,0,0.000972638,0.000388104,-0.00038449
99926698,0,0,0,0.000951783,0.000378295,-0.000331206
99958802,0,0,0,0.000964678,0.000433788,-0.000378451
99989761,0,0,0,0.000970832,0.000420895,-0.000347059
100026687,0,0,0,0.000981229,0.000377659,-0.000398323
100056752,0,0,0,0.000974848,0.000386441,-0.000387713
100091942,0,0,0,0.000989807,0.000414787,-0.000381049
100126691,0,0,0,0.001008848,0.000428982,-0.000361177
100161803,0,0,0,0.001011197,0.000527383,-0.000328286
100193834,0,0,0,0.001004307,0.000371457,-0.000409356
100224086,0,0,0,0.000993154,0.000352904,-0.000372025
100255911,0,0,0,0.00101675,0.000430995,-0.000400865
100289731,0,0,0,0.000987656,0.000392478,-0.000400899
100324342,0,0,0,0.00100865,0.000383681,-0.000394827
100358745,0,0,0,0.000985726,0.000425632,-0.000353679
100392792,0,0,0,0.000976456,0.00041992,-0.000349647
100423914,0,0,0,0.000996484,0.000410732,-0.000370409
100455970,0,0,0,0.000982583,0.000402743,-0.000388845
100489733,0,0,0,0.000993882,0.000410931,-0.000328674
100525729,0,0,0,0.000975805,0.000424549,-0.00037358
100555980,0,0,0,0.000943581,0.000435163,-0.000328294
100596243,0,0,0,0.000898902,0.000391161,-0.000367146
100623893,0,0,0,0.000958942,0.000374623,-0.000350668
100656763,0,0,0,0.000936964,0.000430197,-0.000205448
100690750,0,0,0,0.000978659,0.000411111,-0.000300632
100727117,0,0,0,0.00098165,0.000412024,-0.000315622
100757163,0,0,0,0.0009895,0.00042086,-0.000399678
100792217,0,0,0,0.000966584,0.000456728,-0.000340165
100827273,0,0,0,0.000991282,0.000392519,-0.000430897
100862327,0,0,0,0.000994113,0.000432155,-0.00040303
100892373,0,0,0,0.000929736,0.00050301,-0.000459528
100927424,0,0,0,0.000934199,0.000413932,-0.000448131
100962478,0,0,0,0.000992862,0.000370505,-0.000420591
100992524,0,0,0,0.001128065,0.000285893,-0.000271626
101027577,0,0,0,0.000990605,0.000329749,-0.000216636
101062631,0,0,0,0.001127244,0.000398897,-0.000209644
101092255,0,0,0,0.001198498,0.000453739,-0.000222972
101122299,0,0,0,0.000764384,0.000395558,-0.000620707
101157353,0,0,0,0.000689564,0.000393291,-0.000510383
101192407,0,0,0,0.00086564,0.000519443,-0.000370681
101227463,0,0,0,0.001006531,0.000391876,-0.000366034
101262517,0,0,0,0.001006637,0.000409018,-0.000402118
101292563,0,0,0,0.00097245,0.000378037,-0.000340247
101327618,0,0,0,0.000966849,0.000418227,-0.000369647
101357664,0,0,0,0.000883429,0.000562211,-0.000411502
101392718,0,0,0,0.000837696,0.000294063,-0.000350615
101427771,0,0,0,0.000950981,0.000378122,-0.000368764
101462825,0,0,0,0.001118793,0.000370902,-0.000260632
101492871,0,0,0,0.000946735,0.000340967,-0.000338441
101522916,0,0,0,0.000798292,0.000373911,-0.000518022
101557969,0,0,0,0.000674926,0.000372011,-0.000815764
101593136,0,0,0,0.000843487,0.000374437,-0.000462084
101628191,0,0,0,0.001472092,0.000468613,0.000140149
101663246,0,0,0,0.001052539,0.000374512,-0.000229763
101693292,0,0,0,0.001126382,0.000283911,-1.03E-05
101728344,0,0,0,0.000945637,0.0004222,-0.000389609
101758390,0,0,0,0.000862054,0.000506563,-0.000431434
101788436,0,0,0,0.000656017,0.000350601,-0.000466973
101828501,0,0,0,0.000804241,0.000342587,-0.000313869
101858547,0,0,0,0.000699221,0.000378795,-0.000309681
101893601,0,0,0,0.001060054,0.000459244,-0.000281839
101928652,0,0,0,0.001249226,0.000327604,-0.000286614
101958698,0,0,0,0.001510385,0.000399568,-0.000103412
101993752,0,0,0,0.000981738,0.000397075,-0.00017446
102028808,0,0,0,0.000866473,0.000666944,-0.000290933
102058854,0,0,0,0.000480883,0.000923957,-0.000383888
102093768,0,0,0,0.000677253,0.00087464,-0.000953967
102128826,0,0,0,0.000495007,0.00064625,-0.000850309
102158872,0,0,0,-2.98E-05,0.000678154,-0.000853981
102193926,0,0,0,-5.96E-05,0.001228757,-0.000676389
102228983,0,0,0,-0.000575072,0.001577898,0.000292178
102259028,0,0,0,-0.001750038,0.002131909,0.001672397
102294083,0,0,0,-0.003600343,0.002464834,0.002511691
102324132,0,0,0,-0.005652785,0.002408207,0.003340815
102359186,0,0,0,-0.008629635,0.001433429,0.003057463
102394239,0,0,0,-0.011751687,0.000140661,0.002715085
102429297,0,0,0,-0.014782525,-0.001800659,0.002027758
102459344,0,0,0,-0.01788078,-0.004355361,0.001052742
102494398,0,0,0,-0.022354582,-0.007557807,9.88E-05
102529452,0,0,0,-0.02672534,-0.011002358,-0.001159542
102554491,0,0,0,-0.030383576,-0.014260563,-0.002660869
102589539,0,0,0,-0.036455065,-0.01914832,-0.004577397
102629604,0,0,0,-0.04658823,-0.026929716,-0.007965594
102659651,0,0,0,-0.056307368,-0.034465987,-0.01158848
102694704,0,0,0,-0.06691922,-0.04461424,-0.016825782
102724746,0,0,0,-0.07479248,-0.053035803,-0.021538716
102759799,0,0,0,-0.08265147,-0.064065605,-0.027734572
102789845,0,0,0,-0.09069117,-0.07261692,-0.032610297
102824904,0,0,0,-0.09884544,-0.084214635,-0.03970647
102859958,0,0,0,-0.10683891,-0.09642395,-0.047692083
102895012,0,0,0,-0.11485618,-0.10954261,-0.05528219
102925060,0,0,0,-0.12137498,-0.120447956,-0.06221392
102955107,0,0,0,-0.1284918,-0.1328824,-0.06826933
102995168,0,0,0,-0.1364192,-0.14880636,-0.078283265
103025217,0,0,0,-0.14228657,-0.16020544,-0.08604324
103060271,0,0,0,-0.14845724,-0.17266977,-0.09679929
103095354,0,0,0,-0.15518697,-0.18367548,-0.10762035
103125400,0,0,0,-0.16156009,-0.19359024,-0.11721898
103155447,0,0,0,-0.167153,-0.20339072,-0.12635371
103195508,0,0,0,-0.17394407,-0.21690032,-0.13708918
103225557,0,0,0,-0.17835574,-0.226265,-0.14557017
103260611,0,0,0,-0.18428767,-0.2365653,-0.15546873
103295665,0,0,0,-0.190873,-0.24872096,-0.16485192
103325708,0,0,0,-0.19666387,-0.25832644,-0.17184004
103360762,0,0,0,-0.20254067,-0.2678592,-0.18011495
103390808,0,0,0,-0.20838022,-0.2761784,-0.18812229
103425864,0,0,0,-0.21263054,-0.2857965,-0.19346252
103460918,0,0,0,-0.22097631,-0.2897658,-0.1945341
103495972,0,0,0,-0.22378542,-0.29340804,-0.19724007
103526019,0,0,0,-0.2278913,-0.29763252,-0.20101908
103561073,0,0,0,-0.2308915,-0.3013003,-0.20226426
103596079,0,0,0,-0.23509496,-0.30222106,-0.20487343
103626128,0,0,0,-0.23854269,-0.30123535,-0.20647338
103661182,0,0,0,-0.24143282,-0.30071282,-0.20848686
103696236,0,0,0,-0.24585886,-0.2996743,-0.21148048
103726277,0,0,0,-0.24911208,-0.29965428,-0.21434925
103761331,0,0,0,-0.25412494,-0.29883638,-0.21875452
103791377,0,0,0,-0.2570929,-0.29839474,-0.22218865
103826434,0,0,0,-0.26397747,-0.29765648,-0.2272035
103861488,0,0,0,-0.2715821,-0.29830483,-0.23287283
103891535,0,0,0,-0.27472878,-0.29847568,-0.23696086
103926592,0,0,0,-0.2837218,-0.2985511,-0.24211039
103956639,0,0,0,-0.28749692,-0.29885694,-0.24682471
103991693,0,0,0,-0.29483667,-0.3019016,-0.25340557
104026751,0,0,0,-0.30369273,-0.30415583,-0.2606114
104061805,0,0,0,-0.31142735,-0.30747506,-0.26590964
104091851,0,0,0,-0.31600973,-0.30783334,-0.2718953
104116891,0,0,0,-0.31805274,-0.31082463,-0.27559674
104161960,0,0,0,-0.32217163,-0.31318742,-0.28375858
104192006,0,0,0,-0.32305458,-0.3156983,-0.28862926
104227061,0,0,0,-0.32055664,-0.32086927,-0.29308724
104262115,0,0,0,-0.3180095,-0.32733992,-0.2986081
104292162,0,0,0,-0.31973287,-0.33133757,-0.30582562
104327217,0,0,0,-0.32256782,-0.33546603,-0.31551
104362271,0,0,0,-0.32757533,-0.3378703,-0.32675412
104392317,0,0,0,-0.33576712,-0.33856657,-0.3387815
104427374,0,0,0,-0.34556705,-0.33877006,-0.35204935
104462428,0,0,0,-0.35705817,-0.3384223,-0.36479735
104492474,0,0,0,-0.36641687,-0.33855456,-0.3749125
104517512,0,0,0,-0.3734376,-0.33812398,-0.38253847
104557574,0,0,0,-0.3807085,-0.3391829,-0.39231414
104592642,0,0,0,-0.3858865,-0.34063095,-0.39904782
104627700,0,0,0,-0.38896394,-0.34197345,-0.40426764
104662754,0,0,0,-0.3920616,-0.3450187,-0.4084143
104692802,0,0,0,-0.3928639,-0.3495044,-0.40821925
104727854,0,0,0,-0.39340267,-0.3541689,-0.4080713
104757900,0,0,0,-0.39334783,-0.35807273,-0.40868074
104787946,0,0,0,-0.39466223,-0.36105144,-0.40966702
104828012,0,0,0,-0.39893797,-0.36287287,-0.4117423
104858059,0,0,0,-0.4036693,-0.36509615,-0.41371405
104893113,0,0,0,-0.40823308,-0.36540896,-0.41595212
104928169,0,0,0,-0.41089097,-0.36378682,-0.42075178
104958215,0,0,0,-0.4148606,-0.36237988,-0.42794216
104993268,0,0,0,-0.41727892,-0.36191946,-0.43629938
105028324,0,0,0,-0.4190368,-0.3623276,-0.44684052
105058370,0,0,0,-0.41965646,-0.36318383,-0.4592499
105093508,0,0,0,-0.41975674,-0.36655432,-0.47142884
105128561,0,0,0,-0.41892764,-0.36940038,-0.48185027
105153600,0,0,0,-0.41717094,-0.3708117,-0.48710626
105193661,0,0,0,-0.4112339,-0.37319282,-0.4924643
105223705,0,0,0,-0.4049681,-0.37452197,-0.49190724
105258758,0,0,0,-0.39530587,-0.37690526,-0.49019504
105293812,0,0,0,-0.3872621,-0.37581927,-0.4859646
105328867,0,0,0,-0.37825754,-0.37547258,-0.4814294
105358913,0,0,0,-0.37102708,-0.37601456,-0.4756441
105393967,0,0,0,-0.36575606,-0.37504926,-0.4697359
105429026,0,0,0,-0.36032218,-0.37631634,-0.46455732
105459073,0,0,0,-0.35856372,-0.37510476,-0.46096948
105494126,0,0,0,-0.35541245,-0.37409252,-0.4549861
105529178,0,0,0,-0.35101083,-0.37206045,-0.44743365
105559225,0,0,0,-0.3473927,-0.37051916,-0.43943167
105594140,0,0,0,-0.34047338,-0.36756837,-0.42880297
105624187,0,0,0,-0.33420032,-0.36513707,-0.41864154
105659240,0,0,0,-0.32480678,-0.3609452,-0.4042831
105694295,0,0,0,-0.3160304,-0.35839945,-0.39006576
105729343,0,0,0,-0.3071393,-0.358826,-0.3768487
105754380,0,0,0,-0.30212265,-0.35879776,-0.3688995
105794443,0,0,0,-0.2944478,-0.3558166,-0.3568557
105824488,0,0,0,-0.2900308,-0.35183355,-0.35170236
105859542,0,0,0,-0.28656018,-0.34717768,-0.34897757
105894596,0,0,0,-0.28183982,-0.3428207,-0.34616867
105929649,0,0,0,-0.27557525,-0.33722904,-0.34277093
105954686,0,0,0,-0.2707335,-0.3331736,-0.34031808
105994749,0,0,0,-0.26016715,-0.32620367,-0.3331177
106024800,0,0,0,-0.25396007,-0.3237225,-0.3257586
106059853,0,0,0,-0.2450568,-0.32228085,-0.3149744
106094946,0,0,0,-0.23782286,-0.31963006,-0.30274516
106124991,0,0,0,-0.23201229,-0.3164013,-0.29249468
106160045,0,0,0,-0.22396405,-0.31371006,-0.27902916
106195099,0,0,0,-0.21639948,-0.3098413,-0.2650343
106225145,0,0,0,-0.20966478,-0.30668247,-0.25361535
106260199,0,0,0,-0.19977434,-0.30057737,-0.2417791
106295252,0,0,0,-0.19114387,-0.29363137,-0.23060237
106325297,0,0,0,-0.18338782,-0.28600278,-0.22058725
106355343,0,0,0,-0.1748908,-0.28106192,-0.21187432
106390397,0,0,0,-0.16623817,-0.27410442,-0.20001312
106425456,0,0,0,-0.15886526,-0.2644866,-0.1878514
106460510,0,0,0,-0.15281668,-0.25658152,-0.1756543
106495564,0,0,0,-0.1470907,-0.24907847,-0.16331312
106525613,0,0,0,-0.14278245,-0.24515146,-0.15364514
106560667,0,0,0,-0.14029773,-0.24206147,-0.14586014
106595668,0,0,0,-0.1417403,-0.23607427,-0.1385239
106625713,0,0,0,-0.14343241,-0.23252863,-0.13373412
106660767,0,0,0,-0.1464923,-0.22887094,-0.1292677
106695821,0,0,0,-0.1476435,-0.22632486,-0.12612744
106725868,0,0,0,-0.15031631,-0.2243109,-0.123790964
106760921,0,0,0,-0.15285496,-0.22179149,-0.11977154
106795975,0,0,0,-0.15354761,-0.21899432,-0.113830335
106826022,0,0,0,-0.15248425,-0.21858716,-0.10722723
106861076,0,0,0,-0.15004684,-0.2171509,-0.09932363
106896129,0,0,0,-0.15110591,-0.21138924,-0.0920035
106926172,0,0,0,-0.1506934,-0.21128997,-0.08676194
106961226,0,0,0,-0.15238222,-0.20863155,-0.07942027
106991272,0,0,0,-0.15567742,-0.20729949,-0.07127525
107026327,0,0,0,-0.16042387,-0.20813853,-0.06227084
107061381,0,0,0,-0.16793178,-0.20530015,-0.054115042
107096509,0,0,0,-0.17532961,-0.1993388,-0.044536907
107126555,0,0,0,-0.17872612,-0.19846569,-0.040496543
107161609,0,0,0,-0.1840702,-0.19201118,-0.035705123
107191655,0,0,0,-0.18783118,-0.19069931,-0.032314803
107226714,0,0,0,-0.19353968,-0.18769763,-0.027616313
107261769,0,0,0,-0.19815847,-0.1858415,-0.020727351
107286807,0,0,0,-0.20181346,-0.18471149,-0.017856568
107326870,0,0,0,-0.20704477,-0.18438233,-0.014745335
107361923,0,0,0,-0.2086422,-0.18240443,-0.017295793
107391969,0,0,0,-0.20866798,-0.17607838,-0.0210426
107417008,0,0,0,-0.20618787,-0.17502944,-0.02097253
107457070,0,0,0,-0.20142888,-0.17165624,-0.018259676
107492125,0,0,0,-0.19652893,-0.16669936,-0.014728176
107527182,0,0,0,-0.18950872,-0.16098216,-0.011557172
107557227,0,0,0,-0.18295783,-0.15466277,-0.007919492
107592190,0,0,0,-0.17355096,-0.14751963,-0.004604159
107627245,0,0,0,-0.16237248,-0.13975997,-0.00139849
107662299,0,0,0,-0.15309273,-0.13801664,-0.004130218
107677323,0,0,0,-0.15120524,-0.13625655,-0.005028259
107727404,0,0,0,-0.15164493,-0.13584891,-0.002436067
107762457,0,0,0,-0.17244962,-0.14381401,-0.000292881
107792504,0,0,0,-0.17134209,-0.14131847,0.001524787
107827557,0,0,0,-0.17098975,-0.14126419,0.001294724
107857603,0,0,0,-0.170976,-0.1403328,0.002775511
107892657,0,0,0,-0.17355779,-0.13850147,0.003795743
107927712,0,0,0,-0.179994,-0.13754526,0.004151623
107962766,0,0,0,-0.18461868,-0.13552451,0.004832419
107992812,0,0,0,-0.18740895,-0.13395847,0.005298537
108027872,0,0,0,-0.19539368,-0.1307291,0.001749486
108057918,0,0,0,-0.19833776,-0.12882881,0.00177629
108092788,0,0,0,-0.20071785,-0.12685706,0.000929932
108127845,0,0,0,-0.20157263,-0.12625125,0.000455042
108162900,0,0,0,-0.2022453,-0.12580568,-7.57E-05
108192946,0,0,0,-0.20416784,-0.124442,-0.000789544
108228004,0,0,0,-0.2023407,-0.12480333,-0.001908658
108258050,0,0,0,-0.20338179,-0.1239012,-0.002718944
108293104,0,0,0,-0.20227656,-0.12455833,-0.0034036
108328161,0,0,0,-0.20270127,-0.123976246,-0.004033211
108358207,0,0,0,-0.2043292,-0.12239205,-0.000304829
108393261,0,0,0,-0.20523816,-0.121640295,0.00232429
108428319,0,0,0,-0.20635538,-0.12133897,0.003998521
108453357,0,0,0,-0.20742564,-0.121822245,0.004584399
108493418,0,0,0,-0.20610496,-0.12160313,0.004884462
108528477,0,0,0,-0.20496868,-0.1223891,0.005326828
108558523,0,0,0,-0.20505586,-0.122540124,0.005439143
108593740,0,0,0,-0.20114873,-0.12406234,0.004755592
108628795,0,0,0,-0.19990067,-0.12407197,0.00488203
108658841,0,0,0,-0.19884233,-0.12332001,0.004421961
108693895,0,0,0,-0.19805004,-0.12312339,0.004461968
108728952,0,0,0,-0.19785675,-0.12283011,0.00455258
108758999,0,0,0,-0.19793044,-0.122686826,0.004530881
108794053,0,0,0,-0.19795416,-0.122480236,0.004895535
108829106,0,0,0,-0.1973701,-0.12235063,0.004936288
108859153,0,0,0,-0.1974742,-0.12189039,0.004733687
108894207,0,0,0,-0.20157042,-0.12088502,0.006705905
108929262,0,0,0,-0.20420958,-0.120679826,0.008082236
108959308,0,0,0,-0.20530076,-0.12017656,0.008773961
108994362,0,0,0,-0.20650928,-0.12019761,0.009275029
109029421,0,0,0,-0.2073794,-0.12115079,0.010194379
109059467,0,0,0,-0.20810182,-0.1212956,0.010308992
109094619,0,0,0,-0.2059284,-0.121117115,0.011371409
109124663,0,0,0,-0.20606846,-0.121316865,0.011623474
109159717,0,0,0,-0.20468527,-0.12119105,0.011920296
109194771,0,0,0,-0.20307924,-0.121871844,0.01262419
109224811,0,0,0,-0.20273139,-0.122316085,0.012913967
109259865,0,0,0,-0.20328058,-0.122707285,0.012929411
109294919,0,0,0,-0.20310871,-0.12328891,0.013087328
109324968,0,0,0,-0.20242797,-0.12352359,0.01302533
109360022,0,0,0,-0.20301184,-0.1237615,0.012692597
109395076,0,0,0,-0.20296371,-0.12385407,0.01235271
109425123,0,0,0,-0.20279592,-0.123481505,0.012570695
109460177,0,0,0,-0.2016923,-0.12283878,0.01222123
109495231,0,0,0,-0.2012235,-0.12235184,0.012194345
109525278,0,0,0,-0.20100452,-0.122319914,0.012132464
109560332,0,0,0,-0.20037627,-0.12192654,0.012432786
109595334,0,0,0,-0.20073102,-0.12249126,0.011916417
109625380,0,0,0,-0.20057538,-0.12266812,0.011801722
109660434,0,0,0,-0.20140456,-0.122515455,0.011546105
109695488,0,0,0,-0.20099437,-0.12274211,0.011427145
109725534,0,0,0,-0.20114172,-0.12252742,0.011593252
109760588,0,0,0,-0.20070004,-0.12195928,0.011994237
109795642,0,0,0,-0.20019518,-0.12187209,0.01204791
109825689,0,0,0,-0.20004131,-0.12191288,0.01222862
109855735,0,0,0,-0.20089512,-0.12262542,0.012092469
109895797,0,0,0,-0.20111965,-0.12268507,0.012372348
109925842,0,0,0,-0.2008391,-0.12157307,0.012081222
109960895,0,0,0,-0.2009304,-0.12199098,0.012065868
109995950,0,0,0,-0.20140372,-0.122961186,0.011838278
110026001,0,0,0,-0.20166926,-0.12322799,0.011811815
110056047,0,0,0,-0.2017724,-0.123579904,0.011796238
110091101,0,0,0,-0.20170096,-0.12243357,0.01183384
110126057,0,0,0,-0.19965284,-0.12210591,0.011973084
110161111,0,0,0,-0.19923401,-0.12129999,0.011877014
110196164,0,0,0,-0.1984873,-0.1210026,0.011810869
110226213,0,0,0,-0.19820614,-0.12084782,0.011690553
110261268,0,0,0,-0.19783913,-0.12081588,0.011733606
110291314,0,0,0,-0.19811599,-0.121558264,0.011771831
110326372,0,0,0,-0.19790684,-0.12208003,0.011417891
110356418,0,0,0,-0.19786672,-0.12217357,0.01162235
110391472,0,0,0,-0.19868748,-0.121692374,0.01123099
110426523,0,0,0,-0.19968311,-0.12193376,0.011511233
110461577,0,0,0,-0.19919488,-0.12152842,0.011521547
110491624,0,0,0,-0.19923273,-0.1216285,0.011672151
110526678,0,0,0,-0.19976506,-0.12191827,0.011807308
110556723,0,0,0,-0.19986555,-0.12207075,0.011961306
110591778,0,0,0,-0.2003963,-0.12275279,0.012153273
110626834,0,0,0,-0.2009896,-0.123505995,0.012413177
110661888,0,0,0,-0.20036802,-0.12307567,0.012397929
110691935,0,0,0,-0.2004221,-0.1233907,0.012520518
110726982,0,0,0,-0.19905654,-0.121767305,0.012112037
110762035,0,0,0,-0.1985674,-0.12167478,0.01196514
110792082,0,0,0,-0.19838758,-0.12168318,0.011969714
110827140,0,0,0,-0.1977433,-0.12120032,0.011605753
110857186,0,0,0,-0.19747034,-0.12119537,0.011612201
110892240,0,0,0,-0.19724192,-0.12133246,0.011484405
110927291,0,0,0,-0.19747938,-0.120953366,0.01180354
110962345,0,0,0,-0.19882399,-0.1216387,0.011806774
110992391,0,0,0,-0.19835038,-0.12086361,0.011837998
111027449,0,0,0,-0.19785592,-0.12055862,0.011724659
111062503,0,0,0,-0.19747777,-0.12037557,0.011653415
111087542,0,0,0,-0.1973567,-0.12038415,0.011642072
111122580,0,0,0,-0.19702044,-0.12035982,0.011614307
111162641,0,0,0,-0.19676958,-0.12025737,0.01160429
111192688,0,0,0,-0.19639777,-0.12009635,0.01171435
111227739,0,0,0,-0.19615933,-0.12019804,0.011837876
111262793,0,0,0,-0.19599193,-0.12004518,0.011568447
111292839,0,0,0,-0.19576989,-0.12019099,0.011597436
111327894,0,0,0,-0.19646442,-0.12043422,0.011804165
111362948,0,0,0,-0.19673344,-0.12071937,0.011722515
111392995,0,0,0,-0.19675794,-0.12042301,0.011728733
111428049,0,0,0,-0.19648078,-0.12040356,0.012140498
111463103,0,0,0,-0.19692704,-0.12055764,0.011912368
111488141,0,0,0,-0.19697443,-0.12070761,0.011995349
111528203,0,0,0,-0.19687504,-0.120504186,0.012460947
111558249,0,0,0,-0.19692051,-0.1206524,0.012686717
111593304,0,0,0,-0.19640166,-0.12043154,0.012250958
111628356,0,0,0,-0.19576971,-0.12055648,0.012195533
111658402,0,0,0,-0.19558227,-0.120762706,0.01215429
111688448,0,0,0,-0.19580224,-0.12059524,0.011988534
111728505,0,0,0,-0.195986,-0.12048394,0.012305727
111758551,0,0,0,-0.1959393,-0.12064702,0.012449888
111793605,0,0,0,-0.19540597,-0.12064192,0.012630919
111828659,0,0,0,-0.19568777,-0.12052465,0.012314117
111858706,0,0,0,-0.19575666,-0.12055082,0.012507867
111888752,0,0,0,-0.19572872,-0.120719194,0.012569693
111923807,0,0,0,-0.19577417,-0.12074065,0.012651388
111958861,0,0,0,-0.19608903,-0.12030403,0.0120951
111993915,0,0,0,-0.19607662,-0.120254576,0.012019989
112028976,0,0,0,-0.19571455,-0.12032009,0.012019548
112059022,0,0,0,-0.19554101,-0.12031126,0.012387127
112094076,0,0,0,-0.19612814,-0.12072718,0.012288021
112129167,0,0,0,-0.19679657,-0.12100235,0.012590444
112159213,0,0,0,-0.19704212,-0.12114669,0.012382438
112194268,0,0,0,-0.19714929,-0.12149298,0.012436215
112224307,0,0,0,-0.19733597,-0.12162037,0.012249042
112254353,0,0,0,-0.19747894,-0.12166221,0.012279823
112294415,0,0,0,-0.19775695,-0.12146809,0.012544785
112324463,0,0,0,-0.19785148,-0.12172456,0.012640554
112359517,0,0,0,-0.19689216,-0.121072166,0.012474911
112394571,0,0,0,-0.19691432,-0.12110604,0.012336558
112424623,0,0,0,-0.19684863,-0.12128452,0.012337899
112459677,0,0,0,-0.196872,-0.121067986,0.012255674
112494731,0,0,0,-0.19657858,-0.12117537,0.012661254
112529786,0,0,0,-0.19763589,-0.12210756,0.012578276
112559832,0,0,0,-0.19733277,-0.12189524,0.012815094
112594887,0,0,0,-0.19705395,-0.121720426,0.012995145
112624951,0,0,0,-0.19703448,-0.12191798,0.013263518
112660005,0,0,0,-0.19609642,-0.121829204,0.013071078
112690051,0,0,0,-0.19642106,-0.1214493,0.012634149
112725105,0,0,0,-0.19628969,-0.121423155,0.012827206
112760160,0,0,0,-0.19634174,-0.121294305,0.012844006
112795214,0,0,0,-0.19585529,-0.12134004,0.012900139
112825262,0,0,0,-0.1956244,-0.121574104,0.013025325
112860316,0,0,0,-0.19605784,-0.12124114,0.013016949
112890362,0,0,0,-0.19590415,-0.121448554,0.013148961
112925419,0,0,0,-0.19699307,-0.12146335,0.012484146
112960472,0,0,0,-0.1975217,-0.12174103,0.012433139
112995527,0,0,0,-0.1980718,-0.12195321,0.012799757
113025574,0,0,0,-0.19781755,-0.12161413,0.012627134
113060628,0,0,0,-0.19762713,-0.121382676,0.012508385
113090674,0,0,0,-0.1976986,-0.12150504,0.01251261
113125682,0,0,0,-0.19652423,-0.121185094,0.012520489
113160737,0,0,0,-0.1963144,-0.1213624,0.012529917
113195791,0,0,0,-0.19713458,-0.12177482,0.012720398
113225835,0,0,0,-0.19705181,-0.12203747,0.012745646
113260889,0,0,0,-0.19789542,-0.12198829,0.012871933
113295943,0,0,0,-0.19776101,-0.122114785,0.013065025
113325989,0,0,0,-0.19789742,-0.122086935,0.01280501
113361044,0,0,0,-0.19724925,-0.12171781,0.012977124
113396097,0,0,0,-0.19666955,-0.12142595,0.013061898
113426146,0,0,0,-0.19676502,-0.12169197,0.013188804
113461200,0,0,0,-0.19705816,-0.12181372,0.012905643
113496254,0,0,0,-0.19754055,-0.12192154,0.01310444
113526301,0,0,0,-0.19767022,-0.1220155,0.0128862
113561355,0,0,0,-0.19750807,-0.12220179,0.013173819
113591401,0,0,0,-0.19742288,-0.12245929,0.013240833
113626400,0,0,0,-0.19731078,-0.122620486,0.013443918
113656447,0,0,0,-0.19666828,-0.1218726,0.01345119
113691501,0,0,0,-0.19646877,-0.1214303,0.012992617
113726551,0,0,0,-0.19681118,-0.12170933,0.01281363
113761605,0,0,0,-0.1971212,-0.122006886,0.013203641
113791651,0,0,0,-0.19740763,-0.12205706,0.013074305
113826708,0,0,0,-0.1976264,-0.122117534,0.013024727
113856754,0,0,0,-0.19764252,-0.1223323,0.013096152
113891808,0,0,0,-0.19696607,-0.121754445,0.013484953
113926865,0,0,0,-0.1965492,-0.12147167,0.013522461
113961919,0,0,0,-0.19662142,-0.12167514,0.013567028
113991966,0,0,0,-0.19668244,-0.1218013,0.013596855
