timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
80801862,0.0,0.0,0.15818313,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
80902517,0.0,0.0,0.15817216,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
81006243,0.0,0.0,0.15821484,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
81105875,0.0,0.0,0.15821333,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
81206149,0.0,0.0,0.15823197,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
81310338,0.0,0.0,0.15824652,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
81409858,0.0,0.0,0.15829134,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
81511088,0.0,0.0,0.15828271,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
81615196,0.0,0.0,0.15830255,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
81714945,0.0,0.0,0.15835664,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
81815100,0.0,0.0,0.15840031,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
81919184,0.0,0.0,0.15843406,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
82018641,0.0,0.0,0.15844443,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
82119182,0.0,0.0,0.15845051,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
82223046,0.0,0.0,0.15845299,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
82322804,0.0,0.0,0.15845229,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
82426677,0.0,0.0,0.15844017,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
82527338,0.0,0.0,0.15839231,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
82627486,0.0,0.0,0.15834266,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
82728259,0.0,0.0,0.15828267,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
82831853,0.0,0.0,0.15827464,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
82931555,0.0,0.0,0.15827312,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
83035538,0.0,0.0,0.15825468,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
83135999,0.0,0.0,0.1582381,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
83235517,0.0,0.0,0.15825148,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
83339502,0.0,0.0,0.1582194,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
83440072,0.0,0.0,0.15824458,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
83539490,0.0,0.0,0.15828036,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
83643512,0.0,0.0,0.15834413,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
83744547,0.0,0.0,0.1583543,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
83844256,0.0,0.0,0.15835889,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
83948266,0.0,0.0,0.15836059,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
84048510,0.0,0.0,0.15833125,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
84152540,0.0,0.0,0.15833218,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
84252243,0.0,0.0,0.15837935,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
84352550,0.0,0.0,0.15837198,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
84456768,0.0,0.0,0.15837805,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
84556364,0.0,0.0,0.15839568,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
84657703,0.0,0.0,0.15844066,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
84761533,0.0,0.0,0.1584692,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
84861058,0.0,0.0,0.15847735,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
84961431,0.0,0.0,0.15853184,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
85065849,0.0,0.0,0.15854795,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
85165350,0.0,0.0,0.15856072,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
85265727,0.0,0.0,0.15856935,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
85369517,0.0,0.0,0.15856819,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
85469078,0.0,0.0,0.15859845,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
85573054,0.0,0.0,0.15857048,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
85673371,0.0,0.0,0.15853868,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
85773086,0.0,0.0,0.15855907,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
85877069,0.0,0.0,0.15858243,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
85977879,0.0,0.0,0.15858933,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
86077838,0.0,0.0,0.15859061,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
86181876,0.0,0.0,0.15860845,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
86282175,0.0,0.0,0.15862148,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
86381902,0.0,0.0,0.15864597,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
86485924,0.0,0.0,0.15864936,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
86586595,0.0,0.0,0.15865469,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
86690363,0.0,0.0,0.1586489,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
86789889,0.0,0.0,0.15866266,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
86890358,0.0,0.0,0.15864925,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
86994468,0.0,0.0,0.15865159,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
87094651,0.0,0.0,0.15866655,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
87195202,0.0,0.0,0.15868038,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
87299260,0.0,0.0,0.15870857,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
87398626,0.0,0.0,0.15869278,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
87499241,0.0,0.0,0.15869097,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
87602974,0.0,0.0,0.15864752,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
87702770,0.0,0.0,0.15869704,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
87802944,0.0,0.0,0.15868501,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
87906958,0.0,0.0,0.15868616,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
88006753,0.0,0.0,0.15869814,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
88110812,0.0,0.0,0.15867633,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
88210980,0.0,0.0,0.15869279,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
88311580,0.0,0.0,0.15870175,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
88411927,0.0,0.0,0.15870376,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
88515967,0.0,0.0,0.15869522,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
88615497,0.0,0.0,0.15867124,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
88719546,0.0,0.0,0.15866715,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
88820142,0.0,0.0,0.15860407,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
88919474,0.0,0.0,0.15862937,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
89023760,0.0,0.0,0.15861149,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
89123978,0.0,0.0,0.1585573,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
89223528,0.0,0.0,0.15856194,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
89327592,0.0,0.0,0.15854283,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
89427917,0.0,0.0,0.15857248,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
89528291,0.0,0.0,0.15857813,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
89632242,0.0,0.0,0.15861706,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
89732908,0.0,0.0,0.15862855,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
89836657,0.0,0.0,0.15861356,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
89936280,0.0,0.0,0.1585914,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
90036696,0.0,0.0,0.15857483,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
90140634,0.0,0.0,0.15855156,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
90240246,0.0,0.0,0.15857129,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
90341344,0.0,0.0,0.15860152,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
90445580,0.0,0.0,0.15860988,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
90545128,0.0,0.0,0.1585898,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
90645616,0.0,0.0,0.15861744,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
90749337,0.0,0.0,0.15859427,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
90849071,0.0,0.0,0.15858325,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
90949447,0.0,0.0,0.15853775,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
91053516,0.0,0.0,0.15849906,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
91153195,0.0,0.0,0.1584349,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
91257086,0.0,0.0,0.1584025,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
91357459,0.0,0.0,0.15836538,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
91457051,0.0,0.0,0.15836953,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
91561055,0.0,0.0,0.1584107,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
91661707,0.0,0.0,0.15841186,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
91761982,0.0,0.0,0.15837884,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
91865900,0.0,0.0,0.15836923,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
91966301,0.0,0.0,0.15835892,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
92065890,0.0,0.0,0.15837489,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
92169877,0.0,0.0,0.15837945,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
92270157,0.0,0.0,0.1583395,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
92374241,0.0,0.0,0.15829551,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
92473856,0.0,0.0,0.15832986,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
92574644,0.0,0.0,0.15829459,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
92678153,0.0,0.0,0.1582155,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
92778659,0.0,0.0,0.15820411,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
92878948,0.0,0.0,0.15816909,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
92983502,0.0,0.0,0.15814884,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
93082699,0.0,0.0,0.15814571,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
93182956,0.0,0.0,0.15812318,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
93287105,0.0,0.0,0.158152,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
93386731,0.0,0.0,0.15820244,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
93487138,0.0,0.0,0.15818806,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
93591141,0.0,0.0,0.15822577,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
93690650,0.0,0.0,0.15827313,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
93794690,0.0,0.0,0.15831389,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
93895413,0.0,0.0,0.15830268,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
93994693,0.0,0.0,0.15828086,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
94099543,0.0,0.0,0.15827677,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
94200081,0.0,0.0,0.15830171,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
94299589,0.0,0.0,0.15833074,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
94403545,0.0,0.0,0.15828888,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
94504039,0.0,0.0,0.15825248,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
94603516,0.0,0.0,0.1582627,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
94707569,0.0,0.0,0.15823005,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
94807894,0.0,0.0,0.15822873,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
94907759,0.0,0.0,0.1582267,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
95011482,0.0,0.0,0.15821931,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
95111826,0.0,0.0,0.15823296,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
95212267,0.0,0.0,0.15820737,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
95316300,0.0,0.0,0.15818994,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
95416759,0.0,0.0,0.15815675,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
95520564,0.0,0.0,0.15815684,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
95620266,0.0,0.0,0.15821217,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
95720652,0.0,0.0,0.15823212,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
95824865,0.0,0.0,0.15824363,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
95924262,0.0,0.0,0.15822399,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
96026135,0.0,0.0,0.15822753,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
96129528,0.0,0.0,0.15819581,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
96229091,0.0,0.0,0.15823738,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
96329673,0.0,0.0,0.15819548,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
96433507,0.0,0.0,0.15820946,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
96533125,0.0,0.0,0.15824632,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
96633510,0.0,0.0,0.15823478,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
96737537,0.0,0.0,0.15818891,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
96837029,0.0,0.0,0.1582008,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
96941066,0.0,0.0,0.15821142,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
97041227,0.0,0.0,0.15823564,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
97141132,0.0,0.0,0.15819941,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
97245119,0.0,0.0,0.15819554,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
97345518,0.0,0.0,0.15816782,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
97445863,0.0,0.0,0.15814565,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
97549919,0.0,0.0,0.15814637,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
97650390,0.0,0.0,0.15813251,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
97749944,0.0,0.0,0.15814929,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
97853867,0.0,0.0,0.15814584,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
97954217,0.0,0.0,0.15814163,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
98058298,0.0,0.0,0.15817887,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
98157876,0.0,0.0,0.15821634,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
98258151,0.0,0.0,0.15819202,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
98362562,0.0,0.0,0.15816437,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
98461927,0.0,0.0,0.15812583,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
98563198,0.0,0.0,0.15812069,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
98667317,0.0,0.0,0.1581049,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
98766726,0.0,0.0,0.15810499,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
98867248,0.0,0.0,0.15807766,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
98971367,0.0,0.0,0.15808731,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
99070687,0.0,0.0,0.15804903,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
99171333,0.0,0.0,0.15800022,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
99275045,0.0,0.0,0.1579331,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
99374694,0.0,0.0,0.15785298,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
99478662,0.0,0.0,0.15778531,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
99579485,0.0,0.0,0.15771544,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
99678654,0.0,0.0,0.15762936,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
99783491,0.0,0.0,0.15757586,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
99883826,0.0,0.0,0.15750189,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
99983496,0.0,0.0,0.1574585,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
100087732,0.0,0.0,0.15740451,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
100188009,0.0,0.0,0.15733877,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
100287508,0.0,0.0,0.15723698,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
100391451,0.0,0.0,0.15718423,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
100492045,0.0,0.0,0.15713447,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
100595926,0.0,0.0,0.1570809,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
100696316,0.0,0.0,0.15702382,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
100796900,0.0,0.0,0.15694672,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
100896248,0.0,0.0,0.15715991,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
101000258,0.0,0.0,0.15698254,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
101100625,0.0,0.0,0.15697256,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
101204855,0.0,0.0,0.15647851,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
101304264,0.0,0.0,0.15695794,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
101404826,0.0,0.0,0.15798955,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
101508520,0.0,0.0,0.15714681,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
101608259,0.0,0.0,0.15703076,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
101708647,0.0,0.0,0.15728638,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
101813856,0.0,0.0,0.15763484,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
101913060,0.0,0.0,0.15760656,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
102013548,0.0,0.0,0.16481908,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
102117456,0.0,0.0,0.18807611,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
102217043,0.0,0.0,0.21624888,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
102317425,0.0,0.0,0.22978106,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
102421534,0.0,0.0,0.19246814,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
102521188,0.0,0.0,0.11769409,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
102625108,0.0,0.0,0.018552314,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
102725625,0.0,0.0,-0.07904819,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
102825125,0.0,0.0,-0.16664514,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
102929084,0.0,0.0,-0.24558586,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
103029542,0.0,0.0,-0.31798407,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
103129881,0.0,0.0,-0.38209975,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
103233879,0.0,0.0,-0.44112253,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
103334201,0.0,0.0,-0.48896065,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
103433898,0.0,0.0,-0.5289752,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
103537877,0.0,0.0,-0.57024324,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
103638407,0.0,0.0,-0.61113083,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
103742325,0.0,0.0,-0.65710026,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
