timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,pos_itow,fix_quality,sacc,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
176783982,0,307873042,1038583504,567330,527053,357775600,0,0,0.0,0.0,0.040000003,0.040000003,0.79999995,1.8299999,0,0,1.24,0.48999998,-1.11,0.19,-2.7239275,-176783982,6,1,16
176979134,0,307873052,1038583482,567331,527054,357775800,0,0,0.0,0.0,0.040000003,0.039,0.79999995,1.8199999,0,0,1.18,0.53999996,-1.03,-0.19,-2.652886,-176979134,6,1,17
177171927,0,307873062,1038583461,567352,527076,357776000,0,0,0.0,0.0,0.043,0.040000003,0.79999995,2.12,0,0,1.27,0.59,-1.12,0.0,-2.6580205,-177171927,6,1,17
177384121,0,307873071,1038583441,567353,527076,357776200,0,0,0.0,0.0,0.045,0.040000003,0.79999995,2.12,0,0,1.09,0.58,-0.89,0.19,-2.5616388,-177384121,6,1,17
177577904,0,307873081,1038583418,567365,527088,357776400,0,0,0.0,0.0,0.045,0.040000003,0.79999995,2.12,0,0,1.27,0.53,-1.0799999,-0.39,-2.6857104,-177577904,6,1,17
177776121,0,307873091,1038583399,567365,527089,357776600,0,0,0.0,0.0,0.042000003,0.039,0.79999995,1.5,0,0,1.17,0.63,-0.97999996,0.07,-2.5670938,-177776121,6,1,19
177972006,0,307873102,1038583379,567348,527072,357776800,0,0,0.0,0.0,0.041,0.038000003,0.79999995,1.5,0,0,0.93,0.42999998,-0.79999995,-0.16,-2.5670938,-177972006,6,1,19
178163875,0,307873112,1038583360,567352,527076,357777000,0,0,0.0,0.0,0.043,0.038000003,0.79999995,1.5799999,0,0,1.05,0.72999996,-0.75,0.06,-2.3698463,-178163875,6,1,18
178377985,0,307873120,1038583338,567356,527080,357777200,0,0,0.0,0.0,0.044000003,0.037,0.79999995,1.5799999,0,0,1.1999999,0.45,-1.1,0.11,-2.7534313,-178377985,6,1,18
178576361,0,307873127,1038583316,567350,527074,357777400,0,0,0.0,0.0,0.041,0.037,0.79999995,1.5,0,0,1.11,0.45,-1.02,0.01,-2.723342,-178576361,6,1,19
178768288,0,307873133,1038583296,567341,527065,357777600,0,0,0.0,0.0,0.040000003,0.037,0.79999995,1.53,0,0,0.88,0.32,-0.82,0.01,-2.723342,-178768288,6,1,18
178977872,0,307873135,1038583275,567345,527069,357777800,0,0,0.0,0.0,0.041,0.039,0.79999995,1.8499999,0,0,0.94,0.0,-0.94,-0.06,-2.723342,-178977872,6,1,17
179173924,0,307873136,1038583258,567342,527066,357778000,0,0,0.0,0.0,0.041,0.040000003,0.79999995,1.8499999,0,0,0.90999997,-0.06,-0.89,-0.21,-2.723342,-179173924,6,1,17
179360862,0,307873135,1038583243,567332,527056,357778200,0,0,0.0,0.0,0.045,0.041,0.79999995,2.1599998,0,0,0.77,0.01,-0.75,0.19,-2.723342,-179360862,6,1,16
179569096,0,307873131,1038583228,567324,527048,357778400,0,0,0.0,0.0,0.047000002,0.042000003,0.79999995,2.1599998,0,0,0.77,-0.39,-0.61,0.24,-2.723342,-179569096,6,1,16
179780741,0,307873124,1038583213,567329,527053,357778600,0,0,0.0,0.0,0.045,0.042000003,0.79999995,1.8499999,0,0,0.97999996,-0.62,-0.69,-0.32,-2.723342,-179780741,6,1,17
179973543,0,307873116,1038583198,567320,527044,357778800,0,0,0.0,0.0,0.044000003,0.042000003,0.79999995,1.8499999,0,0,0.76,-0.21,-0.72999996,-0.01,-2.723342,-179973543,6,1,17
180169804,0,307873107,1038583183,567311,527035,357779000,0,0,0.0,0.0,0.044000003,0.041,0.79999995,1.81,0,0,1.04,-0.53999996,-0.83,0.29,2.5670362,-180169804,6,1,18
180379922,0,307873094,1038583167,567327,527051,357779200,0,0,0.0,0.0,0.047000002,0.042000003,0.79999995,2.12,0,0,1.16,-0.82,-0.76,-0.29999998,2.3221545,-180379922,6,1,17
180575941,0,307873082,1038583153,567321,527045,357779400,0,0,0.0,0.0,0.045,0.042000003,0.79999995,1.81,0,0,0.78999996,-0.39999998,-0.65999997,-0.17,2.3221545,-180575941,6,1,18
180771058,0,307873070,1038583141,567322,527046,357779600,0,0,0.0,0.0,0.045,0.043,0.79999995,1.8499999,0,0,1.0699999,-0.89,-0.39,0.44,1.9904221,-180771058,6,1,17
180979920,0,307873054,1038583131,567314,527038,357779800,0,0,0.0,0.0,0.048,0.044000003,0.79999995,2.1599998,0,0,1.23,-1.09,-0.56,0.03,2.0468383,-180979920,6,1,16
181183074,0,307873036,1038583119,567324,527048,357780000,0,0,0.0,0.0,0.046000004,0.043,0.79999995,1.5,0,0,1.0799999,-0.84999996,-0.63,-0.22999999,2.2084584,-181183074,6,1,19
181379975,0,307873021,1038583111,567333,527057,357780200,0,0,0.0,0.0,0.045,0.042000003,0.79999995,1.5,0,0,1.11,-1.03,-0.39,-0.17,1.9384967,-181379975,6,1,19
181576871,0,307873002,1038583102,567331,527055,357780400,0,0,0.0,0.0,0.046000004,0.042000003,0.79999995,1.5999999,0,0,1.18,-1.0799999,-0.45999998,-0.13,1.9745535,-181576871,6,1,19
181775217,0,307872984,1038583093,567335,527059,357780600,0,0,0.0,0.0,0.045,0.040000003,0.79999995,1.42,0,0,1.01,-0.84,-0.55,-0.12,2.1494355,-181775217,6,1,20
181975108,0,307872966,1038583083,567336,527060,357780800,0,0,0.0,0.0,0.045,0.042000003,0.79999995,1.5999999,0,0,1.14,-1.04,-0.35999998,0.29,1.9112664,-181975108,6,1,19
182170679,0,307872947,1038583075,567342,527065,357781000,0,0,0.0,0.0,0.044000003,0.040000003,0.79999995,1.5,0,0,1.18,-1.06,-0.31,-0.41,1.8564659,-182170679,6,1,19
182386975,0,307872930,1038583065,567346,527069,357781200,0,0,0.0,0.0,0.043,0.039,0.79999995,1.5,0,0,1.03,-0.89,-0.51,0.04,2.09374,-182386975,6,1,19
182582370,0,307872915,1038583054,567336,527060,357781400,0,0,0.0,0.0,0.045,0.042000003,0.79999995,1.81,0,0,1.2099999,-1.03,-0.59,0.24,2.0899773,-182582370,6,1,18
182775973,0,307872896,1038583044,567312,527036,357781600,0,0,0.0,0.0,0.044000003,0.039,0.79999995,1.5,0,0,1.18,-1.0799999,-0.39,0.26999998,1.922244,-182775973,6,1,18
182971979,0,307872880,1038583030,567305,527029,357781800,0,0,0.0,0.0,0.045,0.042000003,0.79999995,1.81,0,0,0.96999997,-0.71,-0.65999997,0.07,1.922244,-182971979,6,1,18
183171345,0,307872862,1038583019,567291,527014,357782000,0,0,0.0,0.0,0.046000004,0.044000003,0.79999995,1.81,0,0,1.0699999,-0.90999997,-0.48999998,0.29,2.06465,-183171345,6,1,18
183368864,0,307872844,1038583009,567289,527013,357782200,0,0,0.0,0.0,0.047000002,0.044000003,0.79999995,1.5,0,0,1.04,-0.9,-0.5,-0.08,2.0808764,-183368864,6,1,19
183587348,0,307872828,1038583000,567315,527039,357782400,0,0,0.0,0.0,0.048,0.047000002,0.79999995,1.5,0,0,0.83,-0.71,-0.42,-0.04,2.0808764,-183587348,6,1,19
183783325,0,307872812,1038582990,567319,527042,357782600,0,0,0.0,0.0,0.048,0.046000004,0.79999995,1.5,0,0,1.14,-1.04,-0.45999998,-0.07,1.9924179,-183783325,6,1,19
183980954,0,307872792,1038582980,567328,527052,357782800,0,0,0.0,0.0,0.048,0.044000003,0.79999995,1.5,0,0,1.4499999,-1.31,-0.55,0.26999998,1.9686948,-183980954,6,1,19
184176866,0,307872773,1038582968,567336,527060,357783000,0,0,0.0,0.0,0.048,0.045,0.79999995,1.81,0,0,1.17,-1.05,-0.5,0.14,2.0148554,-184176866,6,1,18
184373920,0,307872752,1038582958,567356,527079,357783200,0,0,0.0,0.0,0.049000002,0.046000004,0.79999995,1.81,0,0,1.14,-1.0,-0.42999998,-0.34,1.9824983,-184373920,6,1,18
184572067,0,307872734,1038582951,567371,527094,357783400,0,0,0.0,0.0,0.047000002,0.042000003,0.79999995,1.42,0,0,1.06,-1.04,-0.21,-0.099999994,1.7736138,-184572067,6,1,20
184788040,0,307872716,1038582944,567375,527099,357783600,0,0,0.0,0.0,0.046000004,0.042000003,0.79999995,1.54,0,0,1.1,-0.96999997,-0.52,-0.06,2.064415,-184788040,6,1,18
184979064,0,307872698,1038582937,567370,527094,357783800,0,0,0.0,0.0,0.047000002,0.044000003,0.79999995,1.8499999,0,0,1.04,-0.96,-0.31,0.25,1.8834397,-184979064,6,1,17
185141869,0,307872677,1038582933,567434,527157,357784000,0,0,0.0,0.0,0.052,0.049000002,0.79999995,2.34,0,0,1.09,-1.0699999,-0.17999999,-0.07,1.7447644,-185141869,6,1,14
185344950,0,307872656,1038582930,567423,527147,357784200,0,0,0.0,0.0,0.055000003,0.05,0.79999995,2.34,0,0,1.17,-1.16,0.04,0.14999999,1.5326785,-185344950,6,1,14
185547093,0,307872638,1038582934,567407,527130,357784400,0,0,0.0,0.0,0.059000004,0.052,0.79999995,2.34,0,0,0.98999995,-0.88,0.37,-0.25,1.5326785,-185547093,6,1,13
185754227,0,307872621,1038582939,567387,527111,357784600,0,0,0.0,0.0,0.052,0.046000004,0.79999995,1.6999999,0,0,0.96,-0.72999996,0.17999999,0.59999996,1.5326785,-185754227,6,1,15
185940934,0,307872602,1038582946,567379,527103,357784800,0,0,0.0,0.0,0.051000003,0.049000002,0.79999995,1.89,0,0,1.2099999,-1.1,0.39,0.32,1.2237362,-185940934,6,1,15
186149143,0,307872583,1038582953,567363,527086,357785000,0,0,0.0,0.0,0.048,0.046000004,0.79999995,1.5699999,0,0,1.24,-1.13,0.48,-0.06,1.1656355,-186149143,6,1,16
186350971,0,307872567,1038582963,567363,527086,357785200,0,0,0.0,0.0,0.052,0.046000004,0.79999995,1.6999999,0,0,1.03,-0.84999996,0.57,-0.02,0.9849447,-186350971,6,1,14
186551920,0,307872553,1038582979,567353,527077,357785400,0,0,0.0,0.0,0.056,0.049000002,0.79999995,1.7199999,0,0,1.1,-0.65999997,0.88,0.0,0.64906776,-186551920,6,1,13
186731913,0,307872539,1038582999,567348,527072,357785600,0,0,0.0,0.0,0.060000002,0.054,0.79999995,1.9,0,0,1.42,-0.94,0.98999995,-0.38,0.7609867,-186731913,6,1,13
186962981,0,307872527,1038583015,567356,527079,357785800,0,0,0.0,0.0,0.058000002,0.052,0.79999995,1.8299999,0,0,1.11,-0.63,0.89,0.22999999,0.6191391,-186962981,6,1,15
187149966,0,307872515,1038583035,567342,527066,357786000,0,0,0.0,0.0,0.059000004,0.054,0.79999995,1.89,0,0,1.15,-0.65,0.95,0.0,0.6009201,-187149966,6,1,15
187334114,0,307872503,1038583056,567352,527076,357786200,0,0,0.0,0.0,0.057000004,0.049000002,0.79999995,1.5799999,0,0,1.17,-0.81,0.83,-0.089999996,0.7688829,-187334114,6,1,17
187538969,0,307872491,1038583075,567339,527062,357786400,0,0,0.0,0.0,0.054,0.048,0.79999995,1.5899999,0,0,1.23,-0.39999998,1.0799999,0.42,0.35421455,-187538969,6,1,16
187742729,0,307872481,1038583097,567331,527055,357786600,0,0,0.0,0.0,0.053000003,0.048,0.79999995,1.5799999,0,0,1.0799999,-0.56,0.90999997,0.12,0.5538181,-187742729,6,1,17
187946976,0,307872470,1038583119,567331,527054,357786800,0,0,0.0,0.0,0.053000003,0.048,0.79999995,1.5799999,0,0,1.3399999,-0.65,1.17,-0.01,0.50999177,-187946976,6,1,17
188155108,0,307872458,1038583138,567323,527046,357787000,0,0,0.0,0.0,0.051000003,0.048,0.79999995,1.5,0,0,1.3,-0.71,1.0799999,0.089999996,0.5819992,-188155108,6,1,18
188340863,0,307872446,1038583159,567327,527050,357787200,0,0,0.0,0.0,0.052,0.052,0.79999995,1.89,0,0,1.35,-0.71,1.0799999,-0.39,0.5852169,-188340863,6,1,16
188543140,0,307872432,1038583178,567343,527066,357787400,0,0,0.0,0.0,0.055000003,0.056,0.79999995,1.91,0,0,1.38,-0.57,1.24,-0.14,0.4332713,-188543140,6,1,15
188750543,0,307872423,1038583199,567336,527060,357787600,0,0,0.0,0.0,0.055000003,0.055000003,0.79999995,1.89,0,0,1.15,-0.68,0.91999996,0.06,0.63850915,-188750543,6,1,16
188956878,0,307872409,1038583223,567339,527063,357787800,0,0,0.0,0.0,0.056,0.056,0.79999995,1.89,0,0,1.48,-0.79999995,1.23,-0.19999999,0.5750886,-188956878,6,1,16
189143985,0,307872396,1038583242,567343,527067,357788000,0,0,0.0,0.0,0.056,0.056,0.79999995,1.89,0,0,1.2099999,-0.72999996,0.95,-0.08,0.65548694,-189143985,6,1,16
189348865,0,307872383,1038583262,567326,527049,357788200,0,0,0.0,0.0,0.053000003,0.054,0.79999995,1.5799999,0,0,1.15,-0.7,0.90999997,0.08,0.65516436,-189348865,6,1,16
189548872,0,307872368,1038583283,567331,527054,357788400,0,0,0.0,0.0,0.054,0.054,0.79999995,1.7099999,0,0,1.13,-0.93,0.63,-0.099999994,0.96909916,-189548872,6,1,15
189748920,0,307872355,1038583305,567323,527046,357788600,0,0,0.0,0.0,0.055000003,0.055000003,0.79999995,1.7099999,0,0,1.31,-0.7,1.09,0.22,0.5699445,-189748920,6,1,15
189951216,0,307872344,1038583326,567325,527049,357788800,0,0,0.0,0.0,0.055000003,0.055000003,0.79999995,1.7099999,0,0,1.1999999,-0.65,0.96999997,-0.29999998,0.5905751,-189951216,6,1,15
190148864,0,307872333,1038583347,567348,527071,357789000,0,0,0.0,0.0,0.056,0.055000003,0.79999995,1.7099999,0,0,0.96,-0.57,0.74,-0.21,0.5905751,-190148864,6,1,15
190356921,0,307872320,1038583368,567346,527069,357789200,0,0,0.0,0.0,0.053000003,0.05,0.79999995,1.5699999,0,0,1.43,-0.71999997,1.24,0.02,0.526235,-190356921,6,1,17
190540864,0,307872306,1038583390,567346,527069,357789400,0,0,0.0,0.0,0.053000003,0.055000003,0.79999995,1.5799999,0,0,1.29,-0.82,0.98999995,-0.099999994,0.6889032,-190540864,6,1,16
190745868,0,307872292,1038583410,567354,527077,357789600,0,0,0.0,0.0,0.052,0.05,0.79999995,1.5699999,0,0,1.24,-0.63,1.06,0.01,0.5381502,-190745868,6,1,17
190949867,0,307872279,1038583429,567344,527068,357789800,0,0,0.0,0.0,0.053000003,0.055000003,0.79999995,1.5799999,0,0,1.3299999,-0.76,1.0699999,0.16,0.61945593,-190949867,6,1,16
191155766,0,307872269,1038583450,567348,527071,357790000,0,0,0.0,0.0,0.053000003,0.056,0.79999995,1.5799999,0,0,1.3199999,-0.55,1.14,-0.37,0.44732702,-191155766,6,1,16
191337864,0,307872260,1038583471,567346,527069,357790200,0,0,0.0,0.0,0.053000003,0.056,0.79999995,1.5799999,0,0,1.0699999,-0.48999998,0.94,0.13,0.48364127,-191337864,6,1,16
191540772,0,307872251,1038583492,567349,527073,357790400,0,0,0.0,0.0,0.056,0.056,0.79999995,1.7099999,0,0,1.17,-0.56,1.01,-0.17999999,0.5110098,-191540772,6,1,15
191741972,0,307872242,1038583514,567368,527091,357790600,0,0,0.0,0.0,0.056,0.064,0.79999995,1.7099999,0,0,1.0799999,-0.53,0.9,-0.26999998,0.538978,-191741972,6,1,16
191949869,0,307872235,1038583538,567371,527095,357790800,0,0,0.0,0.0,0.058000002,0.059000004,0.79999995,1.6899999,0,0,1.2099999,-0.39999998,1.14,0.049999997,0.33755624,-191949869,6,1,17
192156660,0,307872224,1038583561,567349,527072,357791000,0,0,0.0,0.0,0.056,0.052,0.79999995,1.5,0,0,1.1899999,-0.59,1.03,-0.06,0.5223776,-192156660,6,1,18
192345016,0,307872217,1038583583,567350,527073,357791200,0,0,0.0,0.0,0.055000003,0.051000003,0.79999995,1.5,0,0,1.13,-0.29999998,1.06,-0.22,0.27926958,-192345016,6,1,18
192549864,0,307872209,1038583604,567342,527066,357791400,0,0,0.0,0.0,0.056,0.051000003,0.79999995,1.5899999,0,0,1.1899999,-0.53999996,1.06,-0.11,0.47371042,-192549864,6,1,17
192753994,0,307872201,1038583626,567341,527064,357791600,0,0,0.0,0.0,0.057000004,0.051000003,0.79999995,1.5899999,0,0,1.03,-0.45,0.9,0.22,0.4682356,-192753994,6,1,16
192939920,0,307872194,1038583647,567353,527076,357791800,0,0,0.0,0.0,0.058000002,0.057000004,0.79999995,1.6899999,0,0,1.1999999,-0.39,1.13,-0.06,0.33779383,-192939920,6,1,17
193149648,0,307872185,1038583670,567356,527079,357792000,0,0,0.0,0.0,0.059000004,0.059000004,0.79999995,1.6899999,0,0,1.12,-0.53,0.97999996,0.01,0.5008558,-193149648,6,1,17
193355063,0,307872176,1038583691,567365,527089,357792200,0,0,0.0,0.0,0.061000004,0.060000002,0.79999995,1.6899999,0,0,1.0699999,-0.39999998,0.93,-0.35999998,0.41152287,-193355063,6,1,17
193541995,0,307872166,1038583712,567372,527095,357792400,0,0,0.0,0.0,0.061000004,0.061000004,0.79999995,1.5699999,0,0,1.16,-0.44,1.0699999,-0.04,0.39266074,-193541995,6,1,17
193745957,0,307872155,1038583735,567380,527103,357792600,0,0,0.0,0.0,0.062000003,0.07,0.79999995,1.9699999,0,0,1.41,-0.71,1.1899999,-0.26999998,0.54051006,-193745957,6,1,15
193948924,0,307872141,1038583756,567386,527109,357792800,0,0,0.0,0.0,0.062000003,0.072000004,0.79999995,1.9699999,0,0,1.26,-0.66999996,1.06,0.14999999,0.5674671,-193948924,6,1,15
194151987,0,307872130,1038583777,567375,527098,357793000,0,0,0.0,0.0,0.063,0.07300001,0.79999995,1.9699999,0,0,1.16,-0.76,0.87,0.049999997,0.71602046,-194151987,6,1,15
194339174,0,307872115,1038583799,567360,527083,357793200,0,0,0.0,0.0,0.061000004,0.060000002,0.79999995,1.5699999,0,0,1.4499999,-0.84999996,1.16,-0.13,0.63065255,-194339174,6,1,17
194614522,0,307872103,1038583817,567337,527059,357793400,0,0,0.0,0.0,0.061000004,0.058000002,0.79999995,1.5699999,0,0,1.15,-0.65,0.94,0.12,0.6034421,-194614522,6,1,17
194736863,0,307872089,1038583838,567330,527053,357793600,0,0,0.0,0.0,0.062000003,0.069000006,0.79999995,1.9699999,0,0,1.3199999,-0.93,0.90999997,-0.24,0.7956282,-194736863,6,1,15
194939991,0,307872075,1038583860,567317,527040,357793800,0,0,0.0,0.0,0.062000003,0.07300001,0.79999995,1.7099999,0,0,1.0699999,-0.56,0.89,0.17,0.567587,-194939991,6,1,16
195142969,0,307872062,1038583881,567307,527030,357794000,0,0,0.0,0.0,0.068,0.07700001,0.79999995,1.92,0,0,1.11,-0.66999996,0.87,0.16,0.6621977,-195142969,6,1,14
195340869,0,307872049,1038583903,567300,527023,357794200,0,0,0.0,0.0,0.072000004,0.082,0.79999995,2.85,0,0,1.5899999,-0.98999995,1.1999999,0.29,0.69050586,-195340869,6,1,12
195539977,0,307872038,1038583924,567329,527052,357794400,0,0,0.0,0.0,0.074,0.082,0.79999995,2.77,0,0,1.17,-0.63,0.89,-0.39,0.6145557,-195539977,6,1,13
195740870,0,307872025,1038583943,567338,527061,357794600,0,0,0.0,0.0,0.075,0.083000004,0.79999995,2.77,0,0,1.3,-0.98999995,0.82,0.14999999,0.87836516,-195740870,6,1,13
195937867,0,307872013,1038583962,567342,527065,357794800,0,0,0.0,0.0,0.078,0.086,0.79999995,1.92,0,0,0.97999996,-0.53999996,0.79999995,-0.14999999,0.87836516,-195937867,6,1,13
196136868,0,307872002,1038583980,567345,527068,357795000,0,0,0.0,0.0,0.076000005,0.08400001,0.79999995,1.92,0,0,0.98999995,-0.51,0.84,0.08,0.87836516,-196136868,6,1,14
196337929,0,307871990,1038583999,567341,527064,357795200,0,0,0.0,0.0,0.07700001,0.08400001,0.79999995,1.92,0,0,1.24,-0.76,0.96999997,-0.08,0.66504514,-196337929,6,1,14
196540094,0,307871977,1038584019,567360,527082,357795400,0,0,0.0,0.0,0.076000005,0.083000004,0.79999995,1.92,0,0,1.4499999,-0.79999995,1.2099999,0.06,0.58468354,-196540094,6,1,15
196740905,0,307871965,1038584040,567363,527086,357795600,0,0,0.0,0.0,0.076000005,0.079,0.79999995,1.92,0,0,1.3399999,-0.76,1.05,-0.32,0.6232995,-196740905,6,1,15
196941867,0,307871953,1038584062,567366,527089,357795800,0,0,0.0,0.0,0.075,0.076000005,0.79999995,1.92,0,0,1.14,-0.65,0.94,-0.04,0.60905445,-196941867,6,1,15
197144919,0,307871943,1038584083,567371,527093,357796000,0,0,0.0,0.0,0.074,0.07300001,0.79999995,1.92,0,0,1.25,-0.42,1.17,0.0,0.3474959,-197144919,6,1,15
197344926,0,307871933,1038584106,567352,527075,357796200,0,0,0.0,0.0,0.07300001,0.071,0.79999995,1.92,0,0,1.43,-0.78999996,1.1899999,-0.06,0.58572876,-197344926,6,1,15
197545069,0,307871923,1038584131,567347,527069,357796400,0,0,0.0,0.0,0.072000004,0.069000006,0.79999995,1.92,0,0,1.2099999,-0.57,1.06,-0.099999994,0.49411118,-197545069,6,1,15
197773877,0,307871913,1038584152,567328,527051,357796600,0,0,0.0,0.0,0.071,0.068,0.79999995,1.7099999,0,0,1.3299999,-0.78,1.0699999,0.0,0.63080084,-197773877,6,1,16
197935099,0,307871901,1038584173,567312,527035,357796800,0,0,0.0,0.0,0.069000006,0.067,0.79999995,1.7099999,0,0,1.24,-0.71,1.01,0.0,0.61357653,-197935099,6,1,16
198156847,0,307871888,1038584194,567307,527029,357797000,0,0,0.0,0.0,0.068,0.066,0.79999995,1.7099999,0,0,1.0699999,-0.71,0.78999996,-0.02,0.7338859,-198156847,6,1,16
198338951,0,307871879,1038584216,567311,527034,357797200,0,0,0.0,0.0,0.066,0.063,0.79999995,1.5,0,0,1.17,-0.53999996,1.04,0.06,0.48258603,-198338951,6,1,17
198541905,0,307871869,1038584238,567242,526965,357797400,0,0,0.0,0.0,0.011000001,0.011000001,0.79999995,1.9699999,0,0,1.39,-0.51,1.27,0.22999999,0.38324833,-198541905,6,1,15
198745869,0,307871859,1038584258,567257,526979,357797600,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,1.7099999,0,0,1.04,-0.62,0.83,-0.08,0.64301145,-198745869,6,1,16
198949865,0,307871846,1038584280,567219,526942,357797800,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,1.5,0,0,1.25,-0.7,1.04,0.03,0.59244096,-198949865,6,1,17
199155356,0,307871831,1038584301,567237,526960,357798000,0,0,0.0,0.0,0.010000001,0.009000001,0.79999995,1.5,0,0,1.22,-0.74,0.94,-0.24,0.67223275,-199155356,6,1,17
199339976,0,307871819,1038584323,567228,526950,357798200,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,1.5,0,0,1.3,-0.48,1.14,0.39999998,0.40406692,-199339976,6,1,17
199545521,0,307871808,1038584344,567219,526941,357798400,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,1.5,0,0,1.24,-0.61,1.0799999,0.11,0.5207559,-199545521,6,1,17
199753618,0,307871795,1038584365,567230,526953,357798600,0,0,0.0,0.0,0.009000001,0.008,0.79999995,1.5,0,0,1.01,-0.55,0.84999996,-0.049999997,0.57696474,-199753618,6,1,18
199937524,0,307871783,1038584386,567217,526939,357798800,0,0,0.0,0.0,0.010000001,0.008,0.79999995,1.5899999,0,0,1.38,-0.75,1.12,0.26,0.58821476,-199937524,6,1,17
200143968,0,307871771,1038584409,567219,526941,357799000,0,0,0.0,0.0,0.010000001,0.008,0.79999995,1.5899999,0,0,1.3299999,-0.59999996,1.18,-0.01,0.4690374,-200143968,6,1,17
200353447,0,307871758,1038584430,567231,526953,357799200,0,0,0.0,0.0,0.010000001,0.008,0.79999995,1.5,0,0,1.3199999,-0.64,1.15,-0.049999997,0.510275,-200353447,6,1,18
200543097,0,307871748,1038584453,567226,526948,357799400,0,0,0.0,0.0,0.010000001,0.008,0.79999995,1.5,0,0,1.3199999,-0.59999996,1.16,0.22,0.47928774,-200543097,6,1,18
200748866,0,307871735,1038584476,567246,526968,357799600,0,0,0.0,0.0,0.010000001,0.008,0.79999995,1.5,0,0,1.4599999,-1.09,0.83,-0.48,0.92023265,-200748866,6,1,18
200956955,0,307871726,1038584496,567222,526944,357799800,0,0,0.0,0.0,0.010000001,0.008,0.79999995,1.5,0,0,1.3,-0.69,1.1,0.049999997,0.56451595,-200956955,6,1,18
201147934,0,307871713,1038584516,567222,526944,357800000,0,0,0.0,0.0,0.010000001,0.008,0.79999995,1.5,0,0,1.16,-0.66999996,0.94,0.13,0.6177639,-201147934,6,1,18
201355068,0,307871701,1038584537,567239,526962,357800200,0,0,0.0,0.0,0.010000001,0.009000001,0.79999995,1.5,0,0,0.97999996,-0.61,0.75,-0.12,0.6177639,-201355068,6,1,18
201543946,0,307871690,1038584560,567231,526953,357800400,0,0,0.0,0.0,0.011000001,0.009000001,0.79999995,1.62,0,0,1.3199999,-0.71,1.1,0.13,0.57434976,-201543946,6,1,18
201749864,0,307871679,1038584584,567235,526957,357800600,0,0,0.0,0.0,0.011000001,0.011000001,0.79999995,1.9399999,0,0,1.39,-0.59999996,1.22,-0.26,0.45736396,-201749864,6,1,16
201953917,0,307871668,1038584604,567233,526955,357800800,0,0,0.0,0.0,0.011000001,0.010000001,0.79999995,1.53,0,0,0.89,-0.57,0.68,0.02,0.45736396,-201953917,6,1,17
202135332,0,307871657,1038584626,567211,526933,357801000,0,0,0.0,0.0,0.011000001,0.011000001,0.79999995,1.5699999,0,0,1.25,-0.51,1.11,0.25,0.4366132,-202135332,6,1,16
202341939,0,307871644,1038584648,567227,526950,357801200,0,0,0.0,0.0,0.011000001,0.010000001,0.79999995,1.53,0,0,1.0699999,-0.65999997,0.84999996,0.01,0.66077125,-202341939,6,1,17
202547234,0,307871634,1038584669,567220,526942,357801400,0,0,0.0,0.0,0.011000001,0.011000001,0.79999995,1.54,0,0,1.1999999,-0.44,1.05,0.35,0.4019804,-202547234,6,1,17
202753911,0,307871624,1038584690,567213,526935,357801600,0,0,0.0,0.0,0.011000001,0.011000001,0.79999995,1.54,0,0,1.1,-0.52,0.91999996,0.29,0.5131961,-202753911,6,1,17
202936327,0,307871613,1038584712,567243,526965,357801800,0,0,0.0,0.0,0.014,0.014,0.79999995,2.77,0,0,1.0799999,-0.61,0.78999996,-0.39999998,0.6567701,-202936327,6,1,14
203137966,0,307871598,1038584731,567248,526970,357802000,0,0,0.0,0.0,0.014,0.013,0.79999995,1.67,0,0,1.42,-0.9,1.05,-0.26999998,0.71114457,-203137966,6,1,14
203340972,0,307871586,1038584754,567251,526973,357802200,0,0,0.0,0.0,0.014,0.013,0.79999995,1.7099999,0,0,1.5,-0.53,1.29,-0.53,0.3916329,-203340972,6,1,14
203544974,0,307871573,1038584773,567260,526982,357802400,0,0,0.0,0.0,0.013,0.013,0.79999995,1.5799999,0,0,1.13,-0.55,0.97999996,0.02,0.51534617,-203544974,6,1,15
203748917,0,307871563,1038584795,567251,526973,357802600,0,0,0.0,0.0,0.014,0.015000001,0.79999995,2.02,0,0,1.2099999,-0.63,1.04,0.01,0.54443467,-203748917,6,1,14
203952918,0,307871551,1038584816,567231,526953,357802800,0,0,0.0,0.0,0.014,0.016,0.79999995,2.02,0,0,1.3399999,-0.84999996,1.02,0.16,0.6983744,-203952918,6,1,14
204137920,0,307871540,1038584834,567235,526957,357803000,0,0,0.0,0.0,0.015000001,0.016,0.79999995,1.9699999,0,0,0.88,-0.68,0.53,0.14,0.6983744,-204137920,6,1,15
204342951,0,307871528,1038584857,567219,526941,357803200,0,0,0.0,0.0,0.014,0.014,0.79999995,1.5799999,0,0,1.24,-0.59999996,1.0799999,0.02,0.5082892,-204342951,6,1,16
