timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,thrust[0],thrust[1],thrust[2]
107452263,-0.1969577,-0.25859296,0.044653937,-0.529843,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
107553574,-0.19633836,-0.25187263,0.03638784,-0.49851954,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
107657438,-0.19930047,-0.23694748,0.025324438,-0.43953806,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
107757103,-0.21044874,-0.23072194,0.01225146,-0.45503637,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
107861131,-0.21470897,-0.22330399,0.00056624005,-0.45200723,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
107962144,-0.22199099,-0.21543574,-0.008559409,-0.45250052,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
108061067,-0.23012576,-0.20966029,-0.010617355,-0.45203656,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
108165153,-0.23653542,-0.20488004,-0.0112916315,-0.45176575,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
108265716,-0.24466856,-0.19805308,-0.009728563,-0.45232832,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
108365136,-0.25137484,-0.19237173,-0.008167048,-0.45255145,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
108469072,-0.25345573,-0.18837589,-0.0070861774,-0.45317584,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
108569589,-0.25409517,-0.18563975,-0.0057846513,-0.4536486,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
108673588,-0.24865945,-0.18280955,0.0019858368,-0.45407858,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
108773049,-0.24265961,-0.18036501,0.009398739,-0.45452946,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
108873471,-0.23435928,-0.17759892,0.016771248,-0.4549309,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
108978278,-0.22652377,-0.17460746,0.02425161,-0.4553362,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
109077905,-0.21929689,-0.17158486,0.0325416,-0.4556542,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
109178162,-0.2121786,-0.16855657,0.040395003,-0.4560035,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
109282167,-0.20486005,-0.16609812,0.04502935,-0.45641777,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
109381898,-0.1987628,-0.1639488,0.04935786,-0.4568168,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
109482225,-0.19297327,-0.16224316,0.04832998,-0.45723325,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
109586316,-0.18792114,-0.16065452,0.04690751,-0.457674,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
109685871,-0.18406208,-0.15959087,0.048019856,-0.45809865,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
109789900,-0.18087725,-0.15865166,0.049147297,-0.45849845,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
109890345,-0.17651239,-0.15872793,0.046615697,-0.45891592,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
109990818,-0.1721671,-0.1588087,0.044157878,-0.45932397,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
110091316,-0.16789308,-0.15949188,0.036204644,-0.45976484,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
110195224,-0.16376933,-0.16007388,0.029377356,-0.4601852,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
110294685,-0.16014881,-0.16039953,0.024105283,-0.46053073,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
110398703,-0.1569175,-0.16078068,0.021082517,-0.46094778,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
110499218,-0.15457915,-0.16128857,0.022541054,-0.46130416,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
110598678,-0.15249088,-0.16166398,0.02690846,-0.46157098,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
110702695,-0.15077889,-0.16222206,0.035676688,-0.46191937,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
110802955,-0.14948347,-0.16250296,0.042353664,-0.46224955,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
110902716,-0.14846505,-0.16233845,0.04513027,-0.4625918,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
111006704,-0.14795062,-0.16190876,0.044070918,-0.46296966,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
111106942,-0.1481291,-0.16112886,0.037241615,-0.46336097,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
111207490,-0.14827034,-0.16027132,0.030838229,-0.46376982,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
111311529,-0.14877029,-0.15970989,0.024723541,-0.46420345,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
111412310,-0.14933173,-0.15916198,0.01934825,-0.46458283,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
111515994,-0.15001051,-0.15875897,0.018064639,-0.46492675,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
111615538,-0.15051104,-0.15825695,0.019023677,-0.46529174,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
111715979,-0.15083387,-0.15791023,0.031127319,-0.46556595,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
111820138,-0.15124652,-0.15765306,0.042621654,-0.465892,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
111919519,-0.1523687,-0.15799113,0.05236208,-0.46618026,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
112019838,-0.15367378,-0.1587292,0.06041556,-0.46653187,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
112123995,-0.1549818,-0.15986548,0.06655898,-0.4669057,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
112223529,-0.15542991,-0.16051754,0.0662421,-0.46727127,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
112327510,-0.15458497,-0.16047189,0.058996554,-0.46768937,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
112428794,-0.1537345,-0.16041966,0.04988407,-0.4681349,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
112528300,-0.15299664,-0.1602878,0.040936872,-0.46854943,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
112628719,-0.15290661,-0.16065212,0.025191057,-0.46893114,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
112732561,-0.15331662,-0.16125193,0.007294624,-0.46936044,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
112832261,-0.15341532,-0.16160902,-0.0075732456,-0.46971664,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
112936274,-0.1531896,-0.1616707,-0.021658216,-0.47006422,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
113036561,-0.15323775,-0.16177118,-0.02519598,-0.470357,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
113136322,-0.15344274,-0.16178198,-0.024029596,-0.47064742,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
113240286,-0.1529858,-0.16192257,-0.013897013,-0.47091898,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
113341490,-0.15183704,-0.16210793,0.0010777459,-0.47113016,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
113441087,-0.15081769,-0.16215141,0.01520325,-0.4713608,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
113545155,-0.14988323,-0.1620646,0.029760914,-0.47160015,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
113645564,-0.1499185,-0.1621694,0.03209699,-0.4719156,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
113745130,-0.15033826,-0.16218509,0.031605754,-0.47226933,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
113849051,-0.15001287,-0.16210297,0.030810717,-0.47259727,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
113949597,-0.14839129,-0.16188814,0.030659312,-0.47291583,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
114049103,-0.14841607,-0.16244593,0.034393944,-0.4731901,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
114153092,-0.14890598,-0.16325375,0.038435027,-0.47351596,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
114253573,-0.14988387,-0.16393466,0.041970685,-0.47383276,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
114357696,-0.15093362,-0.16443385,0.045351025,-0.47413975,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
114457091,-0.15151775,-0.16423899,0.04302353,-0.4744293,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
114557646,-0.15163165,-0.16318622,0.036482766,-0.47472024,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
114662378,-0.1512516,-0.16150452,0.033209153,-0.47501272,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
114761872,-0.1504605,-0.15948305,0.032476645,-0.47529685,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
114862375,-0.14946762,-0.1584401,0.04063125,-0.4755459,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
114966406,-0.14834686,-0.15821265,0.052701607,-0.4758242,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
115065891,-0.14823909,-0.15878537,0.05807429,-0.47610804,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
115166582,-0.14889665,-0.15988268,0.061186306,-0.4764017,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
115270136,-0.14925201,-0.16177054,0.055476017,-0.47672096,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
115369917,-0.1490885,-0.16410385,0.04499176,-0.477044,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
115473887,-0.14828677,-0.1655984,0.04185378,-0.47736967,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
115574314,-0.14687152,-0.16577846,0.044360302,-0.47765145,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
115674690,-0.1450215,-0.16546153,0.04284361,-0.47792137,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
115775073,-0.14274068,-0.16472198,0.03981432,-0.47818968,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
115879086,-0.1402218,-0.16378143,0.03288943,-0.47846717,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
115979055,-0.13766316,-0.16274853,0.025770362,-0.4787448,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
116082661,-0.13554987,-0.16067497,0.021704158,-0.47901148,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
116182937,-0.13371167,-0.15830627,0.018099684,-0.47925386,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
116282716,-0.13192396,-0.15650703,0.013218458,-0.47953203,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
116386692,-0.13021809,-0.1547689,0.009533755,-0.47982875,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
116487378,-0.12951241,-0.15383995,0.011964576,-0.4800723,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
116586682,-0.12889497,-0.1531554,0.015079364,-0.48031804,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
116690703,-0.1288711,-0.15320712,0.020686997,-0.48056132,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
116791091,-0.12900488,-0.15347703,0.026437873,-0.48079726,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
116895244,-0.12910476,-0.15383992,0.03252127,-0.4809998,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
116995485,-0.12926969,-0.15418246,0.034888774,-0.4812727,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
117095954,-0.13021189,-0.15484661,0.03103297,-0.48154736,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
117195548,-0.1309654,-0.15543592,0.026968721,-0.48181206,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
117299569,-0.13168755,-0.15606293,0.021833863,-0.4821009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
117400220,-0.13221295,-0.15633671,0.018967466,-0.48232785,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
117503834,-0.13254353,-0.15578525,0.022427158,-0.48258606,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
117603564,-0.13311246,-0.15524322,0.026685853,-0.48284674,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
117703840,-0.13445331,-0.15489648,0.032562256,-0.48307988,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
117807954,-0.13584717,-0.15480572,0.03574035,-0.4833769,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
117907595,-0.13713491,-0.15523098,0.03507237,-0.48363167,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
118007825,-0.13834143,-0.15651411,0.028456917,-0.48388073,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
118112762,-0.13941748,-0.15928544,0.012848171,-0.48420206,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
118212260,-0.14039855,-0.16207469,0.0016454324,-0.48441207,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
118312563,-0.141441,-0.16488339,-0.004303009,-0.4846609,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
118416637,-0.14271288,-0.16745561,-0.007569671,-0.48494807,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
118516536,-0.14404672,-0.16948383,-0.00899438,-0.48515767,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
118620269,-0.14546645,-0.17129669,-0.0089148665,-0.4854299,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
118720556,-0.14675093,-0.17280315,-0.007490983,-0.48562714,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
118820279,-0.14771794,-0.17395549,-0.0056985654,-0.48585945,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
118924298,-0.14842404,-0.17481305,-0.0034798414,-0.48607454,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
119024599,-0.14894457,-0.175113,-0.004752448,-0.48627758,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
119125141,-0.14939547,-0.1749876,-0.009117121,-0.48649856,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
119229110,-0.1493722,-0.17457424,-0.019510634,-0.48673335,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
119329561,-0.14858684,-0.17400403,-0.035898443,-0.48694324,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
119429151,-0.1483449,-0.17346525,-0.042434856,-0.48719567,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
119533093,-0.14838511,-0.17285854,-0.04548167,-0.4873807,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
119633751,-0.14805396,-0.17231835,-0.049285885,-0.4875554,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
119733118,-0.14736627,-0.1718693,-0.05362342,-0.48774502,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
119837088,-0.14757985,-0.17118533,-0.05561011,-0.48794243,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
119937367,-0.14849225,-0.17040531,-0.05656315,-0.48813334,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
120041559,-0.14895502,-0.16927971,-0.054694302,-0.48834172,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
120141068,-0.14900829,-0.16801341,-0.05198406,-0.48846516,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
120242328,-0.14948444,-0.1671201,-0.05819068,-0.48867086,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
120346165,-0.15026006,-0.16651641,-0.06909543,-0.48888427,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
120445879,-0.15072364,-0.16567364,-0.06419658,-0.48913106,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
120546455,-0.15105972,-0.16466561,-0.056981925,-0.48934582,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
120650281,-0.15030743,-0.16391742,-0.05525118,-0.48955154,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
120750281,-0.14908926,-0.16330048,-0.05517163,-0.48972702,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
120850389,-0.14823386,-0.16308966,-0.06189931,-0.48992515,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
120954410,-0.14750005,-0.16292965,-0.07026912,-0.49015793,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
121053945,-0.14591087,-0.16305946,-0.07486922,-0.4903685,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
121157915,-0.143709,-0.16332534,-0.07853092,-0.49055347,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
121258130,-0.14048123,-0.16408463,-0.08672247,-0.4907332,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
121357913,-0.13675818,-0.16493192,-0.09567548,-0.49095842,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
121458478,-0.1339237,-0.16621469,-0.0944205,-0.49112612,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
121563151,-0.13120855,-0.1675275,-0.09237099,-0.49131083,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
121662735,-0.12985627,-0.16955867,-0.0961051,-0.49148977,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
121766683,-0.12875296,-0.17191443,-0.10010841,-0.4916756,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
121866985,-0.12886468,-0.17285156,-0.0951768,-0.4918627,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
121966778,-0.12895577,-0.17337562,-0.091261804,-0.49199376,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
122070742,-0.13206309,-0.1741362,-0.09047757,-0.49216273,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
122171242,-0.13597706,-0.17483243,-0.09034814,-0.49237818,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
122270760,-0.13968882,-0.1743791,-0.07468615,-0.49253443,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
122374702,-0.14335757,-0.17356855,-0.05845384,-0.49268374,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
122475097,-0.1455555,-0.17269813,-0.045662805,-0.49284512,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
122578836,-0.14697482,-0.17184229,-0.034100063,-0.49305403,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
122678681,-0.14745754,-0.17119178,-0.025332337,-0.49321857,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
122779826,-0.14762677,-0.17067277,-0.018264161,-0.4933902,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
122879753,-0.14830975,-0.17065631,-0.014988265,-0.49359158,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
122983522,-0.14911358,-0.17104694,-0.011688703,-0.49373752,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
123083979,-0.15059325,-0.1726827,-0.007936325,-0.49390674,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
123187880,-0.15244986,-0.1746393,-0.005679138,-0.4940964,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
123287529,-0.15519097,-0.17651461,-0.011403556,-0.4942847,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
123387834,-0.15805136,-0.17834201,-0.017368855,-0.4944461,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
123491991,-0.1598403,-0.1790569,-0.021303635,-0.49463284,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
123591526,-0.16115636,-0.17955096,-0.024204949,-0.49484798,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
123691881,-0.16186674,-0.18012977,-0.02732144,-0.49499634,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
123796100,-0.16206177,-0.18066463,-0.029888889,-0.49515077,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
123896286,-0.16142459,-0.18093076,-0.031447392,-0.49529463,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
123996880,-0.16015911,-0.18089426,-0.03252001,-0.49539402,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
124100711,-0.15831506,-0.18035172,-0.032623496,-0.4955278,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
124200283,-0.15641326,-0.17981632,-0.03109735,-0.4956488,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
124304278,-0.15427762,-0.17939784,-0.025099566,-0.4957648,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
124404547,-0.15227991,-0.17902766,-0.015930431,-0.49593112,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
124504273,-0.15071331,-0.17865342,-0.00045848847,-0.49604347,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
124608251,-0.14871813,-0.1778191,0.0134496745,-0.49618122,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
124708557,-0.14602087,-0.1762589,0.023998419,-0.49631253,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
124808277,-0.1436391,-0.17488316,0.026573652,-0.49642873,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
124913079,-0.14158885,-0.17376766,0.021009928,-0.49657986,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
125013373,-0.14011458,-0.17309278,0.009375505,-0.49675018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
125113112,-0.13908514,-0.17281462,-0.0066826907,-0.496885,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
125217114,-0.13790911,-0.17265776,-0.02268846,-0.4970319,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
125317480,-0.13634291,-0.17256428,-0.036689404,-0.49718922,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
125417126,-0.13444664,-0.1723729,-0.041109614,-0.49732095,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
125521085,-0.1320485,-0.17198242,-0.03280133,-0.49745446,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
125621570,-0.129459,-0.17163277,-0.026768535,-0.49760386,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
125725469,-0.12642324,-0.17132244,-0.022070259,-0.49772283,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
125825113,-0.12427737,-0.17105821,-0.024788126,-0.4978336,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
125925532,-0.12282087,-0.17081554,-0.031749595,-0.49795628,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
126029603,-0.12181016,-0.17003651,-0.037305947,-0.4980432,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
126129113,-0.12101974,-0.1688968,-0.041675553,-0.49817407,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
126229554,-0.12110005,-0.16767193,-0.04448379,-0.49826616,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
126334429,-0.12147687,-0.16651244,-0.046184953,-0.4983946,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
126433889,-0.12236393,-0.16575272,-0.046093423,-0.49851272,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
126534338,-0.1237126,-0.16528068,-0.045060206,-0.49858573,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
126638383,-0.12545733,-0.16429532,-0.04176866,-0.4987189,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
126737984,-0.1270778,-0.16295019,-0.037763145,-0.49884957,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
126841897,-0.12943947,-0.16195188,-0.036900125,-0.49898395,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
